training_id,employee_id,course_name,course_category,assigned_date,completion_date,completion_status,training_hours,training_score,ingestion_timestamp,source_file_name,source_system,pipeline_run_id
TRN000142,EMP0052,Power BI Fundamentals,Technical,2025-05-03,2025-06-04,Completed,4.0,63.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000143,EMP0053,Information Security Awareness,Compliance,2026-02-02,,Overdue,8.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000144,EMP0053,Presentation Skills,Soft Skills,2024-10-02,,Overdue,15.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000145,EMP0053,Budget Management,Finance,2024-01-02,2024-02-11,Completed,15.2,62.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000146,EMP0054,Communication Skills,Soft Skills,2026-05-31,2026-06-16,Completed,15.4,64.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000147,EMP0055,Communication Skills,Soft Skills,2024-10-24,,Not Started,12.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000148,EMP0055,Employee Relations Essentials,HR,2025-01-01,,Not Started,13.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000149,EMP0056,Presentation Skills,Soft Skills,2024-01-01,,Overdue,10.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000150,EMP0056,First Line Manager Training,Leadership,2024-01-07,2024-01-25,Completed,10.0,73.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000151,EMP0057,Inclusive Hiring,HR,2025-12-19,2026-01-09,Completed,11.3,62.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000152,EMP0057,Financial Controls,Finance,2026-05-01,,In Progress,8.5,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000153,EMP0058,Stakeholder Management,Soft Skills,2025-02-03,,In Progress,13.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000154,EMP0058,Employee Relations Essentials,HR,2026-04-21,2026-04-28,Completed,7.1,76.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000155,EMP0059,First Line Manager Training,Leadership,2024-11-29,2024-12-06,Completed,6.4,92.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000156,EMP0059,Financial Controls,Finance,2026-03-08,2026-03-26,Completed,1.9,81.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000157,EMP0060,Presentation Skills,Soft Skills,2025-09-07,2025-09-26,Completed,7.2,74.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000158,EMP0061,Inclusive Hiring,HR,2024-03-18,2024-03-27,Completed,10.4,52.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000159,EMP0062,First Line Manager Training,Leadership,2025-06-06,2025-06-22,Completed,13.9,87.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000160,EMP0062,Workplace Health and Safety,Compliance,2026-01-10,2026-01-13,Completed,12.2,68.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000161,EMP0062,Employee Relations Essentials,HR,2025-05-06,2025-05-30,Completed,6.2,80.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000162,EMP0062,Employee Relations Essentials,HR,2025-01-29,,Not Started,1.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000163,EMP0063,Communication Skills,Soft Skills,2026-04-13,2026-04-24,Completed,11.3,65.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000164,EMP0063,Presentation Skills,Soft Skills,2025-06-12,,Not Started,8.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000165,EMP0063,Inclusive Hiring,HR,2025-03-29,2025-04-20,Completed,1.0,82.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000166,EMP0064,Presentation Skills,Soft Skills,2025-04-20,2025-05-23,Completed,6.6,75.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000167,EMP0064,Stakeholder Management,Soft Skills,2024-01-21,2024-02-16,Completed,8.6,90.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000168,EMP0064,Stakeholder Management,Soft Skills,2025-08-17,,Not Started,7.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000169,EMP0064,Power BI Fundamentals,Technical,2026-01-17,,Not Started,13.0,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000170,EMP0065,Financial Controls,Finance,2025-03-10,,Not Started,5.0,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000171,EMP0066,Presentation Skills,Soft Skills,2025-02-02,,Overdue,5.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000172,EMP0066,Stakeholder Management,Soft Skills,2025-08-11,2025-09-22,Completed,13.5,85.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000173,EMP0066,SQL for Analysts,Technical,2026-06-06,,Not Started,11.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000174,EMP0066,Information Security Awareness,Compliance,2025-01-10,2025-02-21,Completed,1.3,96.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000175,EMP0067,Financial Controls,Finance,2024-01-11,,In Progress,4.5,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000176,EMP0068,Inclusive Hiring,HR,2026-06-17,2026-06-30,Completed,4.6,89.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000177,EMP0069,Workplace Health and Safety,Compliance,2024-08-12,,In Progress,10.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000178,EMP0070,Employee Relations Essentials,HR,2024-08-10,,Overdue,6.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000179,EMP0070,Inclusive Hiring,HR,2025-11-08,2025-11-22,Completed,2.2,76.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000180,EMP0071,Financial Controls,Finance,2024-07-30,,Not Started,1.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000181,EMP0071,Coaching Skills,Leadership,2025-01-20,2025-02-18,Completed,6.0,77.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000182,EMP0072,First Line Manager Training,Leadership,2025-12-17,,Overdue,6.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000183,EMP0072,SQL for Analysts,Technical,2026-02-15,,Overdue,7.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000184,EMP0073,Financial Controls,Finance,2025-11-05,2025-11-15,Completed,9.4,82.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000185,EMP0073,Cloud Data Fundamentals,Technical,2026-04-10,,Overdue,5.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000186,EMP0073,Data Protection Training,Compliance,2026-05-17,,Not Started,14.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000187,EMP0074,Cloud Data Fundamentals,Technical,2025-01-15,2025-02-05,Completed,3.9,90.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000188,EMP0074,Information Security Awareness,Compliance,2026-05-31,,Overdue,7.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000189,EMP0075,Stakeholder Management,Soft Skills,2024-03-03,,In Progress,2.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000190,EMP0075,Data Protection Training,Compliance,2026-01-12,2026-01-25,Completed,15.0,79.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000191,EMP0075,Coaching Skills,Leadership,2026-04-12,2026-04-29,Completed,2.6,72.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000192,EMP0076,Information Security Awareness,Compliance,2024-10-22,,Not Started,11.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000193,EMP0076,Coaching Skills,Leadership,2024-06-29,2024-08-10,Completed,7.7,71.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000194,EMP0076,Python for Data Analysis,Technical,2024-09-15,,In Progress,10.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000195,EMP0077,Budget Management,Finance,2025-10-25,2025-11-24,Completed,12.1,76.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000196,EMP0077,Communication Skills,Soft Skills,2025-11-24,2025-12-29,Completed,5.1,91.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000197,EMP0078,Workplace Health and Safety,Compliance,2026-03-02,,Overdue,2.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000198,EMP0078,Coaching Skills,Leadership,2026-06-22,,Not Started,9.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000199,EMP0078,Data Protection Training,Compliance,2026-03-29,,Overdue,7.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000200,EMP0079,SQL for Analysts,Technical,2026-02-06,,In Progress,6.0,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000201,EMP0080,Power BI Fundamentals,Technical,2026-06-24,2026-06-30,Completed,2.3,84.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000202,EMP0081,Python for Data Analysis,Technical,2024-11-28,,In Progress,3.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000203,EMP0081,Employee Relations Essentials,HR,2026-06-06,2026-06-30,Completed,11.1,48.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000204,EMP0081,Financial Controls,Finance,2024-04-06,,Overdue,10.5,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000205,EMP0082,SQL for Analysts,Technical,2026-04-12,,Not Started,6.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000206,EMP0082,Leading High Performing Teams,Leadership,2026-06-14,2026-06-30,Completed,2.1,62.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000207,EMP0083,Inclusive Hiring,HR,2024-05-25,2024-06-06,Completed,14.4,79.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000208,EMP0083,Leading High Performing Teams,Leadership,2025-07-18,2025-07-31,Completed,5.8,53.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000209,EMP0083,Information Security Awareness,Compliance,2026-06-08,,Not Started,1.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000210,EMP0083,Inclusive Hiring,HR,2025-03-24,2025-04-02,Completed,7.8,79.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000211,EMP0083,Python for Data Analysis,Technical,2024-12-10,2025-01-17,Completed,10.0,77.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000212,EMP0084,Budget Management,Finance,2025-10-21,2025-10-31,Completed,1.3,75.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000213,EMP0084,Cloud Data Fundamentals,Technical,2026-05-11,2026-06-21,Completed,7.4,68.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000214,EMP0084,First Line Manager Training,Leadership,2026-01-01,2026-01-22,Completed,11.3,80.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000215,EMP0084,Stakeholder Management,Soft Skills,2026-02-05,2026-02-09,Completed,1.5,100.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000216,EMP0084,Information Security Awareness,Compliance,2026-03-22,2026-04-15,Completed,9.1,72.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000217,EMP0085,Budget Management,Finance,2024-11-23,2024-12-29,Completed,2.4,91.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000218,EMP0086,Cloud Data Fundamentals,Technical,2025-03-20,2025-03-28,Completed,12.9,75.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000219,EMP0086,Stakeholder Management,Soft Skills,2024-05-16,2024-06-16,Completed,7.2,73.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000220,EMP0086,Data Protection Training,Compliance,2024-08-22,,In Progress,15.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000221,EMP0087,Employee Relations Essentials,HR,2026-03-06,2026-03-30,Completed,12.0,71.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000222,EMP0088,Inclusive Hiring,HR,2024-07-06,,Not Started,6.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000223,EMP0088,Stakeholder Management,Soft Skills,2024-04-15,2024-05-23,Completed,8.3,93.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000224,EMP0088,Budget Management,Finance,2024-02-28,,In Progress,1.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000225,EMP0088,Financial Controls,Finance,2024-06-25,,Not Started,5.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000226,EMP0089,Coaching Skills,Leadership,2024-10-20,,Not Started,13.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000227,EMP0089,Inclusive Hiring,HR,2024-12-03,2024-12-20,Completed,11.2,87.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000228,EMP0090,SQL for Analysts,Technical,2024-02-11,,Overdue,6.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000229,EMP0090,Stakeholder Management,Soft Skills,2025-09-26,2025-11-02,Completed,13.4,66.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000230,EMP0090,Cloud Data Fundamentals,Technical,2025-09-25,,Not Started,15.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000231,EMP0091,First Line Manager Training,Leadership,2025-10-12,,Not Started,14.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000232,EMP0091,Coaching Skills,Leadership,2025-04-13,,Not Started,15.0,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000233,EMP0091,First Line Manager Training,Leadership,2026-04-02,2026-05-06,Completed,8.8,89.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000234,EMP0092,Workplace Health and Safety,Compliance,2024-07-19,2024-08-11,Completed,1.6,65.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000235,EMP0092,Employee Relations Essentials,HR,2025-05-11,2025-06-05,Completed,6.4,76.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000236,EMP0093,Leading High Performing Teams,Leadership,2025-11-09,,Overdue,6.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000237,EMP0093,Data Protection Training,Compliance,2026-02-20,2026-03-19,Completed,13.7,77.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000238,EMP0094,Leading High Performing Teams,Leadership,2025-11-05,,Not Started,15.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000239,EMP0095,Employee Relations Essentials,HR,2026-04-12,2026-04-26,Completed,11.1,68.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000240,EMP0095,SQL for Analysts,Technical,2025-10-20,,Overdue,11.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000241,EMP0095,Power BI Fundamentals,Technical,2024-02-02,2024-03-10,Completed,15.0,79.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000242,EMP0095,Information Security Awareness,Compliance,2026-05-30,2026-06-19,Completed,12.4,74.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000243,EMP0096,Information Security Awareness,Compliance,2026-04-12,2026-04-14,Completed,6.6,70.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000244,EMP0096,Data Protection Training,Compliance,2025-06-04,2025-06-26,Completed,11.2,100.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000245,EMP0096,Inclusive Hiring,HR,2024-04-10,,Overdue,6.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000246,EMP0097,Financial Controls,Finance,2025-07-13,2025-08-01,Completed,10.0,77.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000247,EMP0097,Information Security Awareness,Compliance,2026-05-15,,In Progress,6.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000248,EMP0097,Employee Relations Essentials,HR,2025-08-18,2025-09-08,Completed,8.9,84.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000249,EMP0098,Financial Controls,Finance,2026-04-25,2026-05-02,Completed,7.8,86.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000250,EMP0098,Presentation Skills,Soft Skills,2026-05-31,2026-06-13,Completed,15.2,80.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000251,EMP0098,Inclusive Hiring,HR,2026-05-28,,In Progress,15.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000252,EMP0098,First Line Manager Training,Leadership,2026-05-29,2026-06-01,Completed,8.7,100.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000253,EMP0099,Python for Data Analysis,Technical,2024-03-05,,Not Started,13.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000254,EMP0099,Communication Skills,Soft Skills,2025-03-30,2025-04-26,Completed,13.3,85.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000255,EMP0100,SQL for Analysts,Technical,2025-12-21,,In Progress,2.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000256,EMP0100,Workplace Health and Safety,Compliance,2025-02-04,2025-02-19,Completed,5.7,54.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000257,EMP0101,Coaching Skills,Leadership,2026-01-29,2026-02-28,Completed,1.7,76.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000258,EMP0101,Inclusive Hiring,HR,2024-04-04,,In Progress,6.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000259,EMP0102,Stakeholder Management,Soft Skills,2025-08-20,2025-08-24,Completed,14.6,62.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000260,EMP0102,Stakeholder Management,Soft Skills,2026-04-11,2026-04-28,Completed,13.4,77.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000261,EMP0103,Employee Relations Essentials,HR,2024-12-07,,Overdue,7.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
