payroll_id,employee_id,pay_period,annual_salary,monthly_salary,bonus_amount,pay_grade,salary_band,currency
PAY000317,EMP0013,2024-04-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000318,EMP0013,2024-05-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000319,EMP0013,2024-06-01,38500,3208.33,879.16,G4,30K-40K,GBP
PAY000320,EMP0013,2024-07-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000321,EMP0013,2024-08-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000322,EMP0013,2024-09-01,38500,3208.33,2065.3,G4,30K-40K,GBP
PAY000323,EMP0013,2024-10-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000324,EMP0013,2024-11-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000325,EMP0013,2024-12-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000326,EMP0013,2025-01-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000327,EMP0013,2025-02-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000328,EMP0013,2025-03-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000329,EMP0013,2025-04-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000330,EMP0013,2025-05-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000331,EMP0013,2025-06-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000332,EMP0013,2025-07-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000333,EMP0013,2025-08-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000334,EMP0013,2025-09-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000335,EMP0013,2025-10-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000336,EMP0013,2025-11-01,38500,3208.33,1113.09,G4,30K-40K,GBP
PAY000337,EMP0013,2025-12-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000338,EMP0013,2026-01-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000339,EMP0013,2026-02-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000340,EMP0013,2026-03-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000341,EMP0013,2026-04-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000342,EMP0013,2026-05-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000343,EMP0013,2026-06-01,38500,3208.33,0.0,G4,30K-40K,GBP
PAY000344,EMP0014,2024-01-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000345,EMP0014,2024-02-01,25500,2125.0,2338.47,G3,Under 30K,GBP
PAY000346,EMP0014,2024-03-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000347,EMP0014,2024-04-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000348,EMP0014,2024-05-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000349,EMP0014,2024-06-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000350,EMP0014,2024-07-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000351,EMP0014,2024-08-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000352,EMP0014,2024-09-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000353,EMP0014,2024-10-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000354,EMP0014,2024-11-01,25500,2125.0,759.48,G3,Under 30K,GBP
PAY000355,EMP0014,2024-12-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000356,EMP0014,2025-01-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000357,EMP0014,2025-02-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000358,EMP0014,2025-03-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000359,EMP0014,2025-04-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000360,EMP0014,2025-05-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000361,EMP0014,2025-06-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000362,EMP0014,2025-07-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000363,EMP0014,2025-08-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000364,EMP0014,2025-09-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000365,EMP0014,2025-10-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000366,EMP0014,2025-11-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000367,EMP0014,2025-12-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000368,EMP0014,2026-01-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000369,EMP0014,2026-02-01,25500,2125.0,2257.61,G3,Under 30K,GBP
PAY000370,EMP0014,2026-03-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000371,EMP0014,2026-04-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000372,EMP0014,2026-05-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000373,EMP0014,2026-06-01,25500,2125.0,0.0,G3,Under 30K,GBP
PAY000374,EMP0015,2025-03-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY000375,EMP0015,2025-04-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY000376,EMP0015,2025-05-01,41500,3458.33,501.37,G4,40K-50K,GBP
PAY000377,EMP0015,2025-06-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY000378,EMP0015,2025-07-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY000379,EMP0015,2025-08-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY000380,EMP0015,2025-09-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY000381,EMP0015,2025-10-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY000382,EMP0015,2025-11-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY000383,EMP0015,2025-12-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY000384,EMP0015,2026-01-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY000385,EMP0015,2026-02-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY000386,EMP0015,2026-03-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY000387,EMP0015,2026-04-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY000388,EMP0015,2026-05-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY000389,EMP0015,2026-06-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY000390,EMP0016,2024-04-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000391,EMP0016,2024-05-01,26500,2208.33,2768.56,G3,Under 30K,GBP
PAY000392,EMP0016,2024-06-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000393,EMP0016,2024-07-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000394,EMP0016,2024-08-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000395,EMP0016,2024-09-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000396,EMP0016,2024-10-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000397,EMP0016,2024-11-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000398,EMP0016,2024-12-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000399,EMP0016,2025-01-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000400,EMP0016,2025-02-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000401,EMP0016,2025-03-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000402,EMP0016,2025-04-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000403,EMP0016,2025-05-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000404,EMP0016,2025-06-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000405,EMP0016,2025-07-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000406,EMP0016,2025-08-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000407,EMP0016,2025-09-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000408,EMP0016,2025-10-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000409,EMP0016,2025-11-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000410,EMP0016,2025-12-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000411,EMP0016,2026-01-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000412,EMP0016,2026-02-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000413,EMP0016,2026-03-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000414,EMP0016,2026-04-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000415,EMP0016,2026-05-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000416,EMP0016,2026-06-01,26500,2208.33,0.0,G3,Under 30K,GBP
PAY000417,EMP0017,2024-01-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000418,EMP0017,2024-02-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000419,EMP0017,2024-03-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000420,EMP0017,2024-04-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000421,EMP0017,2024-05-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000422,EMP0017,2024-06-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000423,EMP0017,2024-07-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000424,EMP0017,2024-08-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000425,EMP0017,2024-09-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000426,EMP0017,2024-10-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000427,EMP0017,2024-11-01,26000,2166.67,1899.54,G3,Under 30K,GBP
PAY000428,EMP0017,2024-12-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000429,EMP0017,2025-01-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000430,EMP0017,2025-02-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000431,EMP0017,2025-03-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000432,EMP0017,2025-04-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000433,EMP0017,2025-05-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000434,EMP0017,2025-06-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000435,EMP0017,2025-07-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000436,EMP0017,2025-08-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000437,EMP0017,2025-09-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000438,EMP0017,2025-10-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000439,EMP0017,2025-11-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000440,EMP0017,2025-12-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000441,EMP0017,2026-01-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000442,EMP0017,2026-02-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000443,EMP0017,2026-03-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000444,EMP0017,2026-04-01,26000,2166.67,500.22,G3,Under 30K,GBP
PAY000445,EMP0017,2026-05-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000446,EMP0017,2026-06-01,26000,2166.67,0.0,G3,Under 30K,GBP
PAY000447,EMP0018,2024-01-01,28000,2333.33,0.0,G3,Under 30K,GBP
PAY000448,EMP0018,2024-02-01,28000,2333.33,0.0,G3,Under 30K,GBP
PAY000449,EMP0018,2024-03-01,28000,2333.33,0.0,G3,Under 30K,GBP
PAY000450,EMP0018,2024-04-01,28000,2333.33,0.0,G3,Under 30K,GBP
PAY000451,EMP0019,2024-01-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000452,EMP0019,2024-02-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000453,EMP0019,2024-03-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000454,EMP0019,2024-04-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000455,EMP0019,2024-05-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000456,EMP0019,2024-06-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000457,EMP0019,2024-07-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000458,EMP0019,2024-08-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000459,EMP0019,2024-09-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000460,EMP0019,2024-10-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000461,EMP0019,2024-11-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000462,EMP0019,2024-12-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000463,EMP0019,2025-01-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000464,EMP0019,2025-02-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000465,EMP0019,2025-03-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000466,EMP0019,2025-04-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000467,EMP0019,2025-05-01,75000,6250.0,1029.89,G5,65K-80K,GBP
PAY000468,EMP0019,2025-06-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000469,EMP0019,2025-07-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000470,EMP0019,2025-08-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000471,EMP0019,2025-09-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000472,EMP0019,2025-10-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000473,EMP0019,2025-11-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000474,EMP0019,2025-12-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000475,EMP0019,2026-01-01,75000,6250.0,2244.7,G5,65K-80K,GBP
PAY000476,EMP0019,2026-02-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000477,EMP0019,2026-03-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000478,EMP0019,2026-04-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000479,EMP0019,2026-05-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000480,EMP0019,2026-06-01,75000,6250.0,0.0,G5,65K-80K,GBP
PAY000481,EMP0020,2024-01-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000482,EMP0020,2024-02-01,68500,5708.33,1450.87,G6,65K-80K,GBP
PAY000483,EMP0020,2024-03-01,68500,5708.33,1533.79,G6,65K-80K,GBP
PAY000484,EMP0020,2024-04-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000485,EMP0020,2024-05-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000486,EMP0020,2024-06-01,68500,5708.33,475.99,G6,65K-80K,GBP
PAY000487,EMP0020,2024-07-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000488,EMP0020,2024-08-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000489,EMP0020,2024-09-01,68500,5708.33,2867.97,G6,65K-80K,GBP
PAY000490,EMP0020,2024-10-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000491,EMP0020,2024-11-01,68500,5708.33,2685.9,G6,65K-80K,GBP
PAY000492,EMP0020,2024-12-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000493,EMP0020,2025-01-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000494,EMP0020,2025-02-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000495,EMP0020,2025-03-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000496,EMP0020,2025-04-01,68500,5708.33,2289.96,G6,65K-80K,GBP
PAY000497,EMP0020,2025-05-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000498,EMP0020,2025-06-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000499,EMP0020,2025-07-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000500,EMP0020,2025-08-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000501,EMP0020,2025-09-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000502,EMP0020,2025-10-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000503,EMP0020,2025-11-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000504,EMP0020,2025-12-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000505,EMP0020,2026-01-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000506,EMP0020,2026-02-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000507,EMP0020,2026-03-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000508,EMP0020,2026-04-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000509,EMP0020,2026-05-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000510,EMP0020,2026-06-01,68500,5708.33,0.0,G6,65K-80K,GBP
PAY000511,EMP0021,2024-01-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000512,EMP0021,2024-02-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000513,EMP0021,2024-03-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000514,EMP0021,2024-04-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000515,EMP0021,2024-05-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000516,EMP0021,2024-06-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000517,EMP0021,2024-07-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000518,EMP0021,2024-08-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000519,EMP0021,2024-09-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000520,EMP0021,2024-10-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000521,EMP0021,2024-11-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000522,EMP0021,2024-12-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000523,EMP0021,2025-01-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000524,EMP0021,2025-02-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000525,EMP0021,2025-03-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000526,EMP0021,2025-04-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000527,EMP0021,2025-05-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000528,EMP0021,2025-06-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000529,EMP0021,2025-07-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000530,EMP0021,2025-08-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000531,EMP0021,2025-09-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000532,EMP0021,2025-10-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000533,EMP0021,2025-11-01,27000,2250.0,1443.87,G3,Under 30K,GBP
PAY000534,EMP0021,2025-12-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000535,EMP0021,2026-01-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000536,EMP0021,2026-02-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000537,EMP0021,2026-03-01,27000,2250.0,1391.04,G3,Under 30K,GBP
PAY000538,EMP0021,2026-04-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000539,EMP0021,2026-05-01,27000,2250.0,0.0,G3,Under 30K,GBP
PAY000540,EMP0021,2026-06-01,27000,2250.0,2513.24,G3,Under 30K,GBP
PAY000541,EMP0022,2024-01-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000542,EMP0022,2024-02-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000543,EMP0022,2024-03-01,77500,6458.33,3466.36,G5,65K-80K,GBP
PAY000544,EMP0022,2024-04-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000545,EMP0022,2024-05-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000546,EMP0022,2024-06-01,77500,6458.33,2592.4,G5,65K-80K,GBP
PAY000547,EMP0022,2024-07-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000548,EMP0022,2024-08-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000549,EMP0022,2024-09-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000550,EMP0022,2024-10-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000551,EMP0022,2024-11-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000552,EMP0022,2024-12-01,77500,6458.33,736.06,G5,65K-80K,GBP
PAY000553,EMP0022,2025-01-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000554,EMP0022,2025-02-01,77500,6458.33,1495.71,G5,65K-80K,GBP
PAY000555,EMP0022,2025-03-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000556,EMP0022,2025-04-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000557,EMP0022,2025-05-01,77500,6458.33,2090.32,G5,65K-80K,GBP
PAY000558,EMP0022,2025-06-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000559,EMP0022,2025-07-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000560,EMP0022,2025-08-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000561,EMP0022,2025-09-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000562,EMP0022,2025-10-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000563,EMP0022,2025-11-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000564,EMP0022,2025-12-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000565,EMP0022,2026-01-01,77500,6458.33,2789.11,G5,65K-80K,GBP
PAY000566,EMP0022,2026-02-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000567,EMP0022,2026-03-01,77500,6458.33,2282.45,G5,65K-80K,GBP
PAY000568,EMP0022,2026-04-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000569,EMP0022,2026-05-01,77500,6458.33,2045.7,G5,65K-80K,GBP
PAY000570,EMP0022,2026-06-01,77500,6458.33,0.0,G5,65K-80K,GBP
PAY000571,EMP0023,2024-03-01,29000,2416.67,3067.46,G3,Under 30K,GBP
PAY000572,EMP0023,2024-04-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000573,EMP0023,2024-05-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000574,EMP0023,2024-06-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000575,EMP0023,2024-07-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000576,EMP0023,2024-08-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000577,EMP0023,2024-09-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000578,EMP0023,2024-10-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000579,EMP0023,2024-11-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000580,EMP0023,2024-12-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000581,EMP0023,2025-01-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000582,EMP0023,2025-02-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000583,EMP0023,2025-03-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000584,EMP0023,2025-04-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000585,EMP0023,2025-05-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000586,EMP0023,2025-06-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000587,EMP0023,2025-07-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000588,EMP0023,2025-08-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000589,EMP0023,2025-09-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000590,EMP0023,2025-10-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000591,EMP0023,2025-11-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000592,EMP0023,2025-12-01,29000,2416.67,818.46,G3,Under 30K,GBP
PAY000593,EMP0023,2026-01-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000594,EMP0023,2026-02-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000595,EMP0023,2026-03-01,29000,2416.67,794.82,G3,Under 30K,GBP
PAY000596,EMP0023,2026-04-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000597,EMP0023,2026-05-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000598,EMP0023,2026-06-01,29000,2416.67,0.0,G3,Under 30K,GBP
PAY000599,EMP0024,2025-04-01,113500,9458.33,0.0,G7,100K+,GBP
PAY000600,EMP0024,2025-05-01,113500,9458.33,0.0,G7,100K+,GBP
PAY000601,EMP0024,2025-06-01,113500,9458.33,0.0,G7,100K+,GBP
PAY000602,EMP0024,2025-07-01,113500,9458.33,0.0,G7,100K+,GBP
PAY000603,EMP0024,2025-08-01,113500,9458.33,1599.67,G7,100K+,GBP
PAY000604,EMP0024,2025-09-01,113500,9458.33,420.72,G7,100K+,GBP
PAY000605,EMP0024,2025-10-01,113500,9458.33,590.44,G7,100K+,GBP
PAY000606,EMP0024,2025-11-01,113500,9458.33,0.0,G7,100K+,GBP
PAY000607,EMP0024,2025-12-01,113500,9458.33,0.0,G7,100K+,GBP
PAY000608,EMP0024,2026-01-01,113500,9458.33,0.0,G7,100K+,GBP
PAY000609,EMP0024,2026-02-01,113500,9458.33,0.0,G7,100K+,GBP
PAY000610,EMP0024,2026-03-01,113500,9458.33,0.0,G7,100K+,GBP
PAY000611,EMP0024,2026-04-01,113500,9458.33,0.0,G7,100K+,GBP
PAY000612,EMP0024,2026-05-01,113500,9458.33,0.0,G7,100K+,GBP
PAY000613,EMP0024,2026-06-01,113500,9458.33,0.0,G7,100K+,GBP
PAY000614,EMP0025,2024-01-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY000615,EMP0025,2024-02-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY000616,EMP0025,2024-03-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY000617,EMP0025,2024-04-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY000618,EMP0025,2024-05-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY000619,EMP0025,2024-06-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY000620,EMP0025,2024-07-01,62000,5166.67,2375.55,G5,50K-65K,GBP
PAY000621,EMP0025,2024-08-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY000622,EMP0025,2024-09-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY000623,EMP0025,2024-10-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY000624,EMP0025,2024-11-01,62000,5166.67,3274.74,G5,50K-65K,GBP
PAY000625,EMP0025,2024-12-01,62000,5166.67,927.23,G5,50K-65K,GBP
PAY000626,EMP0025,2025-01-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY000627,EMP0025,2025-02-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY000628,EMP0025,2025-03-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY000629,EMP0025,2025-04-01,62000,5166.67,846.58,G5,50K-65K,GBP
PAY000630,EMP0025,2025-05-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY000631,EMP0025,2025-06-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY000632,EMP0025,2025-07-01,62000,5166.67,3382.73,G5,50K-65K,GBP
PAY000633,EMP0025,2025-08-01,62000,5166.67,0.0,G5,50K-65K,GBP
