payroll_key,payroll_id,employee_key,pay_period_key,annual_salary,monthly_salary,bonus_amount,pay_grade,salary_band,salary_band_sort_order,currency
339,PAY000339,13,20260201,38500,3208.33,0.0,G4,30K-40K,2,GBP
340,PAY000340,13,20260301,38500,3208.33,0.0,G4,30K-40K,2,GBP
341,PAY000341,13,20260401,38500,3208.33,0.0,G4,30K-40K,2,GBP
342,PAY000342,13,20260501,38500,3208.33,0.0,G4,30K-40K,2,GBP
343,PAY000343,13,20260601,38500,3208.33,0.0,G4,30K-40K,2,GBP
344,PAY000344,14,20240101,25500,2125.0,0.0,G3,Under 30K,1,GBP
345,PAY000345,14,20240201,25500,2125.0,2338.47,G3,Under 30K,1,GBP
346,PAY000346,14,20240301,25500,2125.0,0.0,G3,Under 30K,1,GBP
347,PAY000347,14,20240401,25500,2125.0,0.0,G3,Under 30K,1,GBP
348,PAY000348,14,20240501,25500,2125.0,0.0,G3,Under 30K,1,GBP
349,PAY000349,14,20240601,25500,2125.0,0.0,G3,Under 30K,1,GBP
350,PAY000350,14,20240701,25500,2125.0,0.0,G3,Under 30K,1,GBP
351,PAY000351,14,20240801,25500,2125.0,0.0,G3,Under 30K,1,GBP
352,PAY000352,14,20240901,25500,2125.0,0.0,G3,Under 30K,1,GBP
353,PAY000353,14,20241001,25500,2125.0,0.0,G3,Under 30K,1,GBP
354,PAY000354,14,20241101,25500,2125.0,759.48,G3,Under 30K,1,GBP
355,PAY000355,14,20241201,25500,2125.0,0.0,G3,Under 30K,1,GBP
356,PAY000356,14,20250101,25500,2125.0,0.0,G3,Under 30K,1,GBP
357,PAY000357,14,20250201,25500,2125.0,0.0,G3,Under 30K,1,GBP
358,PAY000358,14,20250301,25500,2125.0,0.0,G3,Under 30K,1,GBP
359,PAY000359,14,20250401,25500,2125.0,0.0,G3,Under 30K,1,GBP
360,PAY000360,14,20250501,25500,2125.0,0.0,G3,Under 30K,1,GBP
361,PAY000361,14,20250601,25500,2125.0,0.0,G3,Under 30K,1,GBP
362,PAY000362,14,20250701,25500,2125.0,0.0,G3,Under 30K,1,GBP
363,PAY000363,14,20250801,25500,2125.0,0.0,G3,Under 30K,1,GBP
364,PAY000364,14,20250901,25500,2125.0,0.0,G3,Under 30K,1,GBP
365,PAY000365,14,20251001,25500,2125.0,0.0,G3,Under 30K,1,GBP
366,PAY000366,14,20251101,25500,2125.0,0.0,G3,Under 30K,1,GBP
367,PAY000367,14,20251201,25500,2125.0,0.0,G3,Under 30K,1,GBP
368,PAY000368,14,20260101,25500,2125.0,0.0,G3,Under 30K,1,GBP
369,PAY000369,14,20260201,25500,2125.0,2257.61,G3,Under 30K,1,GBP
370,PAY000370,14,20260301,25500,2125.0,0.0,G3,Under 30K,1,GBP
371,PAY000371,14,20260401,25500,2125.0,0.0,G3,Under 30K,1,GBP
372,PAY000372,14,20260501,25500,2125.0,0.0,G3,Under 30K,1,GBP
373,PAY000373,14,20260601,25500,2125.0,0.0,G3,Under 30K,1,GBP
374,PAY000374,15,20250301,41500,3458.33,0.0,G4,40K-50K,3,GBP
375,PAY000375,15,20250401,41500,3458.33,0.0,G4,40K-50K,3,GBP
376,PAY000376,15,20250501,41500,3458.33,501.37,G4,40K-50K,3,GBP
377,PAY000377,15,20250601,41500,3458.33,0.0,G4,40K-50K,3,GBP
378,PAY000378,15,20250701,41500,3458.33,0.0,G4,40K-50K,3,GBP
379,PAY000379,15,20250801,41500,3458.33,0.0,G4,40K-50K,3,GBP
380,PAY000380,15,20250901,41500,3458.33,0.0,G4,40K-50K,3,GBP
381,PAY000381,15,20251001,41500,3458.33,0.0,G4,40K-50K,3,GBP
382,PAY000382,15,20251101,41500,3458.33,0.0,G4,40K-50K,3,GBP
383,PAY000383,15,20251201,41500,3458.33,0.0,G4,40K-50K,3,GBP
384,PAY000384,15,20260101,41500,3458.33,0.0,G4,40K-50K,3,GBP
385,PAY000385,15,20260201,41500,3458.33,0.0,G4,40K-50K,3,GBP
386,PAY000386,15,20260301,41500,3458.33,0.0,G4,40K-50K,3,GBP
387,PAY000387,15,20260401,41500,3458.33,0.0,G4,40K-50K,3,GBP
388,PAY000388,15,20260501,41500,3458.33,0.0,G4,40K-50K,3,GBP
389,PAY000389,15,20260601,41500,3458.33,0.0,G4,40K-50K,3,GBP
390,PAY000390,16,20240401,26500,2208.33,0.0,G3,Under 30K,1,GBP
391,PAY000391,16,20240501,26500,2208.33,2768.56,G3,Under 30K,1,GBP
392,PAY000392,16,20240601,26500,2208.33,0.0,G3,Under 30K,1,GBP
393,PAY000393,16,20240701,26500,2208.33,0.0,G3,Under 30K,1,GBP
394,PAY000394,16,20240801,26500,2208.33,0.0,G3,Under 30K,1,GBP
395,PAY000395,16,20240901,26500,2208.33,0.0,G3,Under 30K,1,GBP
396,PAY000396,16,20241001,26500,2208.33,0.0,G3,Under 30K,1,GBP
397,PAY000397,16,20241101,26500,2208.33,0.0,G3,Under 30K,1,GBP
398,PAY000398,16,20241201,26500,2208.33,0.0,G3,Under 30K,1,GBP
399,PAY000399,16,20250101,26500,2208.33,0.0,G3,Under 30K,1,GBP
400,PAY000400,16,20250201,26500,2208.33,0.0,G3,Under 30K,1,GBP
401,PAY000401,16,20250301,26500,2208.33,0.0,G3,Under 30K,1,GBP
402,PAY000402,16,20250401,26500,2208.33,0.0,G3,Under 30K,1,GBP
403,PAY000403,16,20250501,26500,2208.33,0.0,G3,Under 30K,1,GBP
404,PAY000404,16,20250601,26500,2208.33,0.0,G3,Under 30K,1,GBP
405,PAY000405,16,20250701,26500,2208.33,0.0,G3,Under 30K,1,GBP
406,PAY000406,16,20250801,26500,2208.33,0.0,G3,Under 30K,1,GBP
407,PAY000407,16,20250901,26500,2208.33,0.0,G3,Under 30K,1,GBP
408,PAY000408,16,20251001,26500,2208.33,0.0,G3,Under 30K,1,GBP
409,PAY000409,16,20251101,26500,2208.33,0.0,G3,Under 30K,1,GBP
410,PAY000410,16,20251201,26500,2208.33,0.0,G3,Under 30K,1,GBP
411,PAY000411,16,20260101,26500,2208.33,0.0,G3,Under 30K,1,GBP
412,PAY000412,16,20260201,26500,2208.33,0.0,G3,Under 30K,1,GBP
413,PAY000413,16,20260301,26500,2208.33,0.0,G3,Under 30K,1,GBP
414,PAY000414,16,20260401,26500,2208.33,0.0,G3,Under 30K,1,GBP
415,PAY000415,16,20260501,26500,2208.33,0.0,G3,Under 30K,1,GBP
416,PAY000416,16,20260601,26500,2208.33,0.0,G3,Under 30K,1,GBP
417,PAY000417,17,20240101,26000,2166.67,0.0,G3,Under 30K,1,GBP
418,PAY000418,17,20240201,26000,2166.67,0.0,G3,Under 30K,1,GBP
419,PAY000419,17,20240301,26000,2166.67,0.0,G3,Under 30K,1,GBP
420,PAY000420,17,20240401,26000,2166.67,0.0,G3,Under 30K,1,GBP
421,PAY000421,17,20240501,26000,2166.67,0.0,G3,Under 30K,1,GBP
422,PAY000422,17,20240601,26000,2166.67,0.0,G3,Under 30K,1,GBP
423,PAY000423,17,20240701,26000,2166.67,0.0,G3,Under 30K,1,GBP
424,PAY000424,17,20240801,26000,2166.67,0.0,G3,Under 30K,1,GBP
425,PAY000425,17,20240901,26000,2166.67,0.0,G3,Under 30K,1,GBP
426,PAY000426,17,20241001,26000,2166.67,0.0,G3,Under 30K,1,GBP
427,PAY000427,17,20241101,26000,2166.67,1899.54,G3,Under 30K,1,GBP
428,PAY000428,17,20241201,26000,2166.67,0.0,G3,Under 30K,1,GBP
429,PAY000429,17,20250101,26000,2166.67,0.0,G3,Under 30K,1,GBP
430,PAY000430,17,20250201,26000,2166.67,0.0,G3,Under 30K,1,GBP
431,PAY000431,17,20250301,26000,2166.67,0.0,G3,Under 30K,1,GBP
432,PAY000432,17,20250401,26000,2166.67,0.0,G3,Under 30K,1,GBP
433,PAY000433,17,20250501,26000,2166.67,0.0,G3,Under 30K,1,GBP
434,PAY000434,17,20250601,26000,2166.67,0.0,G3,Under 30K,1,GBP
435,PAY000435,17,20250701,26000,2166.67,0.0,G3,Under 30K,1,GBP
436,PAY000436,17,20250801,26000,2166.67,0.0,G3,Under 30K,1,GBP
437,PAY000437,17,20250901,26000,2166.67,0.0,G3,Under 30K,1,GBP
438,PAY000438,17,20251001,26000,2166.67,0.0,G3,Under 30K,1,GBP
439,PAY000439,17,20251101,26000,2166.67,0.0,G3,Under 30K,1,GBP
440,PAY000440,17,20251201,26000,2166.67,0.0,G3,Under 30K,1,GBP
441,PAY000441,17,20260101,26000,2166.67,0.0,G3,Under 30K,1,GBP
442,PAY000442,17,20260201,26000,2166.67,0.0,G3,Under 30K,1,GBP
443,PAY000443,17,20260301,26000,2166.67,0.0,G3,Under 30K,1,GBP
444,PAY000444,17,20260401,26000,2166.67,500.22,G3,Under 30K,1,GBP
445,PAY000445,17,20260501,26000,2166.67,0.0,G3,Under 30K,1,GBP
446,PAY000446,17,20260601,26000,2166.67,0.0,G3,Under 30K,1,GBP
447,PAY000447,18,20240101,28000,2333.33,0.0,G3,Under 30K,1,GBP
448,PAY000448,18,20240201,28000,2333.33,0.0,G3,Under 30K,1,GBP
449,PAY000449,18,20240301,28000,2333.33,0.0,G3,Under 30K,1,GBP
450,PAY000450,18,20240401,28000,2333.33,0.0,G3,Under 30K,1,GBP
451,PAY000451,19,20240101,75000,6250.0,0.0,G5,65K-80K,5,GBP
452,PAY000452,19,20240201,75000,6250.0,0.0,G5,65K-80K,5,GBP
453,PAY000453,19,20240301,75000,6250.0,0.0,G5,65K-80K,5,GBP
454,PAY000454,19,20240401,75000,6250.0,0.0,G5,65K-80K,5,GBP
455,PAY000455,19,20240501,75000,6250.0,0.0,G5,65K-80K,5,GBP
456,PAY000456,19,20240601,75000,6250.0,0.0,G5,65K-80K,5,GBP
457,PAY000457,19,20240701,75000,6250.0,0.0,G5,65K-80K,5,GBP
458,PAY000458,19,20240801,75000,6250.0,0.0,G5,65K-80K,5,GBP
459,PAY000459,19,20240901,75000,6250.0,0.0,G5,65K-80K,5,GBP
460,PAY000460,19,20241001,75000,6250.0,0.0,G5,65K-80K,5,GBP
461,PAY000461,19,20241101,75000,6250.0,0.0,G5,65K-80K,5,GBP
462,PAY000462,19,20241201,75000,6250.0,0.0,G5,65K-80K,5,GBP
463,PAY000463,19,20250101,75000,6250.0,0.0,G5,65K-80K,5,GBP
464,PAY000464,19,20250201,75000,6250.0,0.0,G5,65K-80K,5,GBP
465,PAY000465,19,20250301,75000,6250.0,0.0,G5,65K-80K,5,GBP
466,PAY000466,19,20250401,75000,6250.0,0.0,G5,65K-80K,5,GBP
467,PAY000467,19,20250501,75000,6250.0,1029.89,G5,65K-80K,5,GBP
468,PAY000468,19,20250601,75000,6250.0,0.0,G5,65K-80K,5,GBP
469,PAY000469,19,20250701,75000,6250.0,0.0,G5,65K-80K,5,GBP
470,PAY000470,19,20250801,75000,6250.0,0.0,G5,65K-80K,5,GBP
471,PAY000471,19,20250901,75000,6250.0,0.0,G5,65K-80K,5,GBP
472,PAY000472,19,20251001,75000,6250.0,0.0,G5,65K-80K,5,GBP
473,PAY000473,19,20251101,75000,6250.0,0.0,G5,65K-80K,5,GBP
474,PAY000474,19,20251201,75000,6250.0,0.0,G5,65K-80K,5,GBP
475,PAY000475,19,20260101,75000,6250.0,2244.7,G5,65K-80K,5,GBP
476,PAY000476,19,20260201,75000,6250.0,0.0,G5,65K-80K,5,GBP
477,PAY000477,19,20260301,75000,6250.0,0.0,G5,65K-80K,5,GBP
478,PAY000478,19,20260401,75000,6250.0,0.0,G5,65K-80K,5,GBP
479,PAY000479,19,20260501,75000,6250.0,0.0,G5,65K-80K,5,GBP
480,PAY000480,19,20260601,75000,6250.0,0.0,G5,65K-80K,5,GBP
481,PAY000481,20,20240101,68500,5708.33,0.0,G6,65K-80K,5,GBP
482,PAY000482,20,20240201,68500,5708.33,1450.87,G6,65K-80K,5,GBP
483,PAY000483,20,20240301,68500,5708.33,1533.79,G6,65K-80K,5,GBP
484,PAY000484,20,20240401,68500,5708.33,0.0,G6,65K-80K,5,GBP
485,PAY000485,20,20240501,68500,5708.33,0.0,G6,65K-80K,5,GBP
486,PAY000486,20,20240601,68500,5708.33,475.99,G6,65K-80K,5,GBP
487,PAY000487,20,20240701,68500,5708.33,0.0,G6,65K-80K,5,GBP
488,PAY000488,20,20240801,68500,5708.33,0.0,G6,65K-80K,5,GBP
489,PAY000489,20,20240901,68500,5708.33,2867.97,G6,65K-80K,5,GBP
490,PAY000490,20,20241001,68500,5708.33,0.0,G6,65K-80K,5,GBP
491,PAY000491,20,20241101,68500,5708.33,2685.9,G6,65K-80K,5,GBP
492,PAY000492,20,20241201,68500,5708.33,0.0,G6,65K-80K,5,GBP
493,PAY000493,20,20250101,68500,5708.33,0.0,G6,65K-80K,5,GBP
494,PAY000494,20,20250201,68500,5708.33,0.0,G6,65K-80K,5,GBP
495,PAY000495,20,20250301,68500,5708.33,0.0,G6,65K-80K,5,GBP
496,PAY000496,20,20250401,68500,5708.33,2289.96,G6,65K-80K,5,GBP
497,PAY000497,20,20250501,68500,5708.33,0.0,G6,65K-80K,5,GBP
498,PAY000498,20,20250601,68500,5708.33,0.0,G6,65K-80K,5,GBP
499,PAY000499,20,20250701,68500,5708.33,0.0,G6,65K-80K,5,GBP
500,PAY000500,20,20250801,68500,5708.33,0.0,G6,65K-80K,5,GBP
501,PAY000501,20,20250901,68500,5708.33,0.0,G6,65K-80K,5,GBP
502,PAY000502,20,20251001,68500,5708.33,0.0,G6,65K-80K,5,GBP
503,PAY000503,20,20251101,68500,5708.33,0.0,G6,65K-80K,5,GBP
504,PAY000504,20,20251201,68500,5708.33,0.0,G6,65K-80K,5,GBP
505,PAY000505,20,20260101,68500,5708.33,0.0,G6,65K-80K,5,GBP
506,PAY000506,20,20260201,68500,5708.33,0.0,G6,65K-80K,5,GBP
507,PAY000507,20,20260301,68500,5708.33,0.0,G6,65K-80K,5,GBP
508,PAY000508,20,20260401,68500,5708.33,0.0,G6,65K-80K,5,GBP
509,PAY000509,20,20260501,68500,5708.33,0.0,G6,65K-80K,5,GBP
510,PAY000510,20,20260601,68500,5708.33,0.0,G6,65K-80K,5,GBP
511,PAY000511,21,20240101,27000,2250.0,0.0,G3,Under 30K,1,GBP
512,PAY000512,21,20240201,27000,2250.0,0.0,G3,Under 30K,1,GBP
513,PAY000513,21,20240301,27000,2250.0,0.0,G3,Under 30K,1,GBP
514,PAY000514,21,20240401,27000,2250.0,0.0,G3,Under 30K,1,GBP
515,PAY000515,21,20240501,27000,2250.0,0.0,G3,Under 30K,1,GBP
516,PAY000516,21,20240601,27000,2250.0,0.0,G3,Under 30K,1,GBP
517,PAY000517,21,20240701,27000,2250.0,0.0,G3,Under 30K,1,GBP
518,PAY000518,21,20240801,27000,2250.0,0.0,G3,Under 30K,1,GBP
519,PAY000519,21,20240901,27000,2250.0,0.0,G3,Under 30K,1,GBP
520,PAY000520,21,20241001,27000,2250.0,0.0,G3,Under 30K,1,GBP
521,PAY000521,21,20241101,27000,2250.0,0.0,G3,Under 30K,1,GBP
522,PAY000522,21,20241201,27000,2250.0,0.0,G3,Under 30K,1,GBP
523,PAY000523,21,20250101,27000,2250.0,0.0,G3,Under 30K,1,GBP
524,PAY000524,21,20250201,27000,2250.0,0.0,G3,Under 30K,1,GBP
525,PAY000525,21,20250301,27000,2250.0,0.0,G3,Under 30K,1,GBP
526,PAY000526,21,20250401,27000,2250.0,0.0,G3,Under 30K,1,GBP
527,PAY000527,21,20250501,27000,2250.0,0.0,G3,Under 30K,1,GBP
528,PAY000528,21,20250601,27000,2250.0,0.0,G3,Under 30K,1,GBP
529,PAY000529,21,20250701,27000,2250.0,0.0,G3,Under 30K,1,GBP
530,PAY000530,21,20250801,27000,2250.0,0.0,G3,Under 30K,1,GBP
531,PAY000531,21,20250901,27000,2250.0,0.0,G3,Under 30K,1,GBP
532,PAY000532,21,20251001,27000,2250.0,0.0,G3,Under 30K,1,GBP
533,PAY000533,21,20251101,27000,2250.0,1443.87,G3,Under 30K,1,GBP
534,PAY000534,21,20251201,27000,2250.0,0.0,G3,Under 30K,1,GBP
535,PAY000535,21,20260101,27000,2250.0,0.0,G3,Under 30K,1,GBP
536,PAY000536,21,20260201,27000,2250.0,0.0,G3,Under 30K,1,GBP
537,PAY000537,21,20260301,27000,2250.0,1391.04,G3,Under 30K,1,GBP
538,PAY000538,21,20260401,27000,2250.0,0.0,G3,Under 30K,1,GBP
539,PAY000539,21,20260501,27000,2250.0,0.0,G3,Under 30K,1,GBP
540,PAY000540,21,20260601,27000,2250.0,2513.24,G3,Under 30K,1,GBP
541,PAY000541,22,20240101,77500,6458.33,0.0,G5,65K-80K,5,GBP
542,PAY000542,22,20240201,77500,6458.33,0.0,G5,65K-80K,5,GBP
543,PAY000543,22,20240301,77500,6458.33,3466.36,G5,65K-80K,5,GBP
544,PAY000544,22,20240401,77500,6458.33,0.0,G5,65K-80K,5,GBP
545,PAY000545,22,20240501,77500,6458.33,0.0,G5,65K-80K,5,GBP
546,PAY000546,22,20240601,77500,6458.33,2592.4,G5,65K-80K,5,GBP
547,PAY000547,22,20240701,77500,6458.33,0.0,G5,65K-80K,5,GBP
548,PAY000548,22,20240801,77500,6458.33,0.0,G5,65K-80K,5,GBP
549,PAY000549,22,20240901,77500,6458.33,0.0,G5,65K-80K,5,GBP
550,PAY000550,22,20241001,77500,6458.33,0.0,G5,65K-80K,5,GBP
551,PAY000551,22,20241101,77500,6458.33,0.0,G5,65K-80K,5,GBP
552,PAY000552,22,20241201,77500,6458.33,736.06,G5,65K-80K,5,GBP
553,PAY000553,22,20250101,77500,6458.33,0.0,G5,65K-80K,5,GBP
554,PAY000554,22,20250201,77500,6458.33,1495.71,G5,65K-80K,5,GBP
555,PAY000555,22,20250301,77500,6458.33,0.0,G5,65K-80K,5,GBP
556,PAY000556,22,20250401,77500,6458.33,0.0,G5,65K-80K,5,GBP
557,PAY000557,22,20250501,77500,6458.33,2090.32,G5,65K-80K,5,GBP
558,PAY000558,22,20250601,77500,6458.33,0.0,G5,65K-80K,5,GBP
559,PAY000559,22,20250701,77500,6458.33,0.0,G5,65K-80K,5,GBP
560,PAY000560,22,20250801,77500,6458.33,0.0,G5,65K-80K,5,GBP
561,PAY000561,22,20250901,77500,6458.33,0.0,G5,65K-80K,5,GBP
562,PAY000562,22,20251001,77500,6458.33,0.0,G5,65K-80K,5,GBP
563,PAY000563,22,20251101,77500,6458.33,0.0,G5,65K-80K,5,GBP
564,PAY000564,22,20251201,77500,6458.33,0.0,G5,65K-80K,5,GBP
565,PAY000565,22,20260101,77500,6458.33,2789.11,G5,65K-80K,5,GBP
566,PAY000566,22,20260201,77500,6458.33,0.0,G5,65K-80K,5,GBP
567,PAY000567,22,20260301,77500,6458.33,2282.45,G5,65K-80K,5,GBP
568,PAY000568,22,20260401,77500,6458.33,0.0,G5,65K-80K,5,GBP
569,PAY000569,22,20260501,77500,6458.33,2045.7,G5,65K-80K,5,GBP
570,PAY000570,22,20260601,77500,6458.33,0.0,G5,65K-80K,5,GBP
571,PAY000571,23,20240301,29000,2416.67,3067.46,G3,Under 30K,1,GBP
572,PAY000572,23,20240401,29000,2416.67,0.0,G3,Under 30K,1,GBP
573,PAY000573,23,20240501,29000,2416.67,0.0,G3,Under 30K,1,GBP
574,PAY000574,23,20240601,29000,2416.67,0.0,G3,Under 30K,1,GBP
575,PAY000575,23,20240701,29000,2416.67,0.0,G3,Under 30K,1,GBP
576,PAY000576,23,20240801,29000,2416.67,0.0,G3,Under 30K,1,GBP
577,PAY000577,23,20240901,29000,2416.67,0.0,G3,Under 30K,1,GBP
578,PAY000578,23,20241001,29000,2416.67,0.0,G3,Under 30K,1,GBP
579,PAY000579,23,20241101,29000,2416.67,0.0,G3,Under 30K,1,GBP
580,PAY000580,23,20241201,29000,2416.67,0.0,G3,Under 30K,1,GBP
581,PAY000581,23,20250101,29000,2416.67,0.0,G3,Under 30K,1,GBP
582,PAY000582,23,20250201,29000,2416.67,0.0,G3,Under 30K,1,GBP
583,PAY000583,23,20250301,29000,2416.67,0.0,G3,Under 30K,1,GBP
584,PAY000584,23,20250401,29000,2416.67,0.0,G3,Under 30K,1,GBP
585,PAY000585,23,20250501,29000,2416.67,0.0,G3,Under 30K,1,GBP
586,PAY000586,23,20250601,29000,2416.67,0.0,G3,Under 30K,1,GBP
587,PAY000587,23,20250701,29000,2416.67,0.0,G3,Under 30K,1,GBP
588,PAY000588,23,20250801,29000,2416.67,0.0,G3,Under 30K,1,GBP
589,PAY000589,23,20250901,29000,2416.67,0.0,G3,Under 30K,1,GBP
590,PAY000590,23,20251001,29000,2416.67,0.0,G3,Under 30K,1,GBP
591,PAY000591,23,20251101,29000,2416.67,0.0,G3,Under 30K,1,GBP
592,PAY000592,23,20251201,29000,2416.67,818.46,G3,Under 30K,1,GBP
593,PAY000593,23,20260101,29000,2416.67,0.0,G3,Under 30K,1,GBP
594,PAY000594,23,20260201,29000,2416.67,0.0,G3,Under 30K,1,GBP
595,PAY000595,23,20260301,29000,2416.67,794.82,G3,Under 30K,1,GBP
596,PAY000596,23,20260401,29000,2416.67,0.0,G3,Under 30K,1,GBP
597,PAY000597,23,20260501,29000,2416.67,0.0,G3,Under 30K,1,GBP
598,PAY000598,23,20260601,29000,2416.67,0.0,G3,Under 30K,1,GBP
599,PAY000599,24,20250401,113500,9458.33,0.0,G7,100K+,7,GBP
600,PAY000600,24,20250501,113500,9458.33,0.0,G7,100K+,7,GBP
601,PAY000601,24,20250601,113500,9458.33,0.0,G7,100K+,7,GBP
602,PAY000602,24,20250701,113500,9458.33,0.0,G7,100K+,7,GBP
603,PAY000603,24,20250801,113500,9458.33,1599.67,G7,100K+,7,GBP
604,PAY000604,24,20250901,113500,9458.33,420.72,G7,100K+,7,GBP
605,PAY000605,24,20251001,113500,9458.33,590.44,G7,100K+,7,GBP
606,PAY000606,24,20251101,113500,9458.33,0.0,G7,100K+,7,GBP
607,PAY000607,24,20251201,113500,9458.33,0.0,G7,100K+,7,GBP
608,PAY000608,24,20260101,113500,9458.33,0.0,G7,100K+,7,GBP
609,PAY000609,24,20260201,113500,9458.33,0.0,G7,100K+,7,GBP
610,PAY000610,24,20260301,113500,9458.33,0.0,G7,100K+,7,GBP
611,PAY000611,24,20260401,113500,9458.33,0.0,G7,100K+,7,GBP
612,PAY000612,24,20260501,113500,9458.33,0.0,G7,100K+,7,GBP
613,PAY000613,24,20260601,113500,9458.33,0.0,G7,100K+,7,GBP
614,PAY000614,25,20240101,62000,5166.67,0.0,G5,50K-65K,4,GBP
615,PAY000615,25,20240201,62000,5166.67,0.0,G5,50K-65K,4,GBP
616,PAY000616,25,20240301,62000,5166.67,0.0,G5,50K-65K,4,GBP
617,PAY000617,25,20240401,62000,5166.67,0.0,G5,50K-65K,4,GBP
618,PAY000618,25,20240501,62000,5166.67,0.0,G5,50K-65K,4,GBP
619,PAY000619,25,20240601,62000,5166.67,0.0,G5,50K-65K,4,GBP
620,PAY000620,25,20240701,62000,5166.67,2375.55,G5,50K-65K,4,GBP
621,PAY000621,25,20240801,62000,5166.67,0.0,G5,50K-65K,4,GBP
622,PAY000622,25,20240901,62000,5166.67,0.0,G5,50K-65K,4,GBP
623,PAY000623,25,20241001,62000,5166.67,0.0,G5,50K-65K,4,GBP
624,PAY000624,25,20241101,62000,5166.67,3274.74,G5,50K-65K,4,GBP
625,PAY000625,25,20241201,62000,5166.67,927.23,G5,50K-65K,4,GBP
626,PAY000626,25,20250101,62000,5166.67,0.0,G5,50K-65K,4,GBP
627,PAY000627,25,20250201,62000,5166.67,0.0,G5,50K-65K,4,GBP
628,PAY000628,25,20250301,62000,5166.67,0.0,G5,50K-65K,4,GBP
629,PAY000629,25,20250401,62000,5166.67,846.58,G5,50K-65K,4,GBP
630,PAY000630,25,20250501,62000,5166.67,0.0,G5,50K-65K,4,GBP
631,PAY000631,25,20250601,62000,5166.67,0.0,G5,50K-65K,4,GBP
632,PAY000632,25,20250701,62000,5166.67,3382.73,G5,50K-65K,4,GBP
633,PAY000633,25,20250801,62000,5166.67,0.0,G5,50K-65K,4,GBP
634,PAY000634,25,20250901,62000,5166.67,0.0,G5,50K-65K,4,GBP
635,PAY000635,25,20251001,62000,5166.67,0.0,G5,50K-65K,4,GBP
636,PAY000636,25,20251101,62000,5166.67,0.0,G5,50K-65K,4,GBP
637,PAY000637,25,20251201,62000,5166.67,0.0,G5,50K-65K,4,GBP
638,PAY000638,25,20260101,62000,5166.67,0.0,G5,50K-65K,4,GBP
639,PAY000639,25,20260201,62000,5166.67,0.0,G5,50K-65K,4,GBP
640,PAY000640,25,20260301,62000,5166.67,0.0,G5,50K-65K,4,GBP
641,PAY000641,25,20260401,62000,5166.67,0.0,G5,50K-65K,4,GBP
642,PAY000642,25,20260501,62000,5166.67,0.0,G5,50K-65K,4,GBP
643,PAY000643,25,20260601,62000,5166.67,0.0,G5,50K-65K,4,GBP
644,PAY000644,26,20240101,32000,2666.67,0.0,G3,30K-40K,2,GBP
645,PAY000645,26,20240201,32000,2666.67,324.14,G3,30K-40K,2,GBP
646,PAY000646,26,20240301,32000,2666.67,0.0,G3,30K-40K,2,GBP
647,PAY000647,26,20240401,32000,2666.67,0.0,G3,30K-40K,2,GBP
648,PAY000648,26,20240501,32000,2666.67,0.0,G3,30K-40K,2,GBP
649,PAY000649,26,20240601,32000,2666.67,0.0,G3,30K-40K,2,GBP
650,PAY000650,26,20240701,32000,2666.67,0.0,G3,30K-40K,2,GBP
651,PAY000651,26,20240801,32000,2666.67,0.0,G3,30K-40K,2,GBP
652,PAY000652,26,20240901,32000,2666.67,0.0,G3,30K-40K,2,GBP
653,PAY000653,26,20241001,32000,2666.67,0.0,G3,30K-40K,2,GBP
654,PAY000654,26,20241101,32000,2666.67,0.0,G3,30K-40K,2,GBP
655,PAY000655,26,20241201,32000,2666.67,0.0,G3,30K-40K,2,GBP
656,PAY000656,26,20250101,32000,2666.67,0.0,G3,30K-40K,2,GBP
657,PAY000657,26,20250201,32000,2666.67,0.0,G3,30K-40K,2,GBP
658,PAY000658,26,20250301,32000,2666.67,0.0,G3,30K-40K,2,GBP
659,PAY000659,26,20250401,32000,2666.67,0.0,G3,30K-40K,2,GBP
660,PAY000660,26,20250501,32000,2666.67,0.0,G3,30K-40K,2,GBP
661,PAY000661,26,20250601,32000,2666.67,0.0,G3,30K-40K,2,GBP
662,PAY000662,26,20250701,32000,2666.67,0.0,G3,30K-40K,2,GBP
663,PAY000663,26,20250801,32000,2666.67,0.0,G3,30K-40K,2,GBP
664,PAY000664,26,20250901,32000,2666.67,0.0,G3,30K-40K,2,GBP
665,PAY000665,26,20251001,32000,2666.67,0.0,G3,30K-40K,2,GBP
666,PAY000666,26,20251101,32000,2666.67,0.0,G3,30K-40K,2,GBP
667,PAY000667,26,20251201,32000,2666.67,0.0,G3,30K-40K,2,GBP
668,PAY000668,26,20260101,32000,2666.67,0.0,G3,30K-40K,2,GBP
669,PAY000669,26,20260201,32000,2666.67,0.0,G3,30K-40K,2,GBP
670,PAY000670,26,20260301,32000,2666.67,0.0,G3,30K-40K,2,GBP
671,PAY000671,26,20260401,32000,2666.67,0.0,G3,30K-40K,2,GBP
672,PAY000672,26,20260501,32000,2666.67,0.0,G3,30K-40K,2,GBP
673,PAY000673,26,20260601,32000,2666.67,2697.8,G3,30K-40K,2,GBP
674,PAY000674,27,20240101,30000,2500.0,0.0,G4,30K-40K,2,GBP
675,PAY000675,27,20240201,30000,2500.0,0.0,G4,30K-40K,2,GBP
676,PAY000676,27,20240301,30000,2500.0,0.0,G4,30K-40K,2,GBP
677,PAY000677,27,20240401,30000,2500.0,0.0,G4,30K-40K,2,GBP
