leave_key,leave_id,employee_key,leave_start_date_key,leave_end_date_key,leave_type,leave_days,leave_status,leave_year
1760,LEV001760,350,20260128,20260131,Annual,4,Approved,2026
1761,LEV001761,351,20240407,20240414,Annual,8,Approved,2024
1762,LEV001764,351,20241003,20241005,Annual,3,Approved,2024
1763,LEV001763,351,20241012,20241013,Sick,2,Approved,2024
1764,LEV001762,351,20241220,20241221,Annual,2,Approved,2024
1765,LEV001766,351,20250222,20250227,Annual,6,Approved,2025
1766,LEV001765,351,20250526,20250601,Annual,7,Approved,2025
1767,LEV001767,351,20250730,20250801,Sick,3,Approved,2025
1768,LEV001768,351,20260113,20260114,Unpaid,2,Approved,2026
1769,LEV001769,351,20260213,20260216,Annual,4,Approved,2026
1770,LEV001770,351,20260302,20260306,Sick,5,Approved,2026
1771,LEV001771,351,20260313,20260318,Annual,6,Approved,2026
1772,LEV001773,351,20260320,20260322,Annual,3,Approved,2026
1773,LEV001772,351,20260427,20260429,Annual,3,Approved,2026
1774,LEV001775,352,20250120,20250129,Annual,10,Approved,2025
1775,LEV001778,352,20250218,20250224,Annual,7,Approved,2025
1776,LEV001774,352,20250308,20250312,Sick,5,Approved,2025
1777,LEV001779,352,20250502,20250509,Annual,8,Approved,2025
1778,LEV001780,352,20250514,20250517,Annual,4,Approved,2025
1779,LEV001777,352,20250530,20250606,Annual,8,Approved,2025
1780,LEV001781,352,20250917,20250918,Sick,2,Approved,2025
1781,LEV001776,352,20251215,20251218,Annual,4,Approved,2025
1782,LEV001782,352,20260218,20260219,Annual,2,Rejected,2026
1783,LEV001783,353,20250407,20250408,Sick,2,Approved,2025
1784,LEV001785,353,20251226,20251226,Other,1,Approved,2025
1785,LEV001784,353,20251228,20251229,Unpaid,2,Approved,2025
1786,LEV001786,353,20260609,20260614,Annual,6,Approved,2026
1787,LEV001787,354,20240131,20240203,Sick,4,Approved,2024
1788,LEV001788,355,20240104,20240106,Sick,3,Approved,2024
1789,LEV001789,355,20240131,20240314,Paternity,44,Approved,2024
1790,LEV001790,356,20240113,20240120,Annual,8,Approved,2024
1791,LEV001791,356,20240314,20240320,Annual,7,Approved,2024
1792,LEV001792,357,20241013,20241231,Maternity,80,Approved,2024
1793,LEV001796,357,20250424,20250429,Annual,6,Approved,2025
1794,LEV001795,357,20251103,20251112,Annual,10,Approved,2025
1795,LEV001793,357,20251216,20251217,Annual,2,Approved,2025
1796,LEV001794,357,20251219,20251219,Sick,1,Approved,2025
1797,LEV001799,357,20260506,20260508,Sick,3,Approved,2026
1798,LEV001797,357,20260516,20260517,Annual,2,Approved,2026
1799,LEV001798,357,20260626,20260630,Annual,5,Approved,2026
1800,LEV001801,358,20241128,20241205,Annual,8,Approved,2024
1801,LEV001800,358,20241129,20241230,Maternity,32,Approved,2024
1802,LEV001802,358,20250906,20250906,Sick,1,Approved,2025
1803,LEV001803,358,20260405,20260405,Unpaid,1,Approved,2026
1804,LEV001804,359,20240417,20240420,Annual,4,Approved,2024
1805,LEV001805,359,20240818,20240827,Annual,10,Approved,2024
1806,LEV001806,360,20240729,20240730,Annual,2,Approved,2024
1807,LEV001808,360,20260105,20260106,Sick,2,Approved,2026
1808,LEV001809,360,20260501,20260507,Other,7,Rejected,2026
1809,LEV001807,360,20260516,20260519,Sick,4,Approved,2026
1810,LEV001810,361,20240104,20240108,Annual,5,Approved,2024
1811,LEV001811,361,20250210,20250210,Sick,1,Approved,2025
1812,LEV001812,363,20250701,20250707,Annual,7,Approved,2025
1813,LEV001813,363,20260613,20260615,Sick,3,Approved,2026
1814,LEV001815,364,20240505,20240506,Unpaid,2,Approved,2024
1815,LEV001817,364,20240807,20240811,Sick,5,Rejected,2024
1816,LEV001816,364,20240911,20240911,Annual,1,Approved,2024
1817,LEV001814,364,20240918,20240922,Unpaid,5,Approved,2024
1818,LEV001818,364,20250315,20250323,Annual,9,Approved,2025
1819,LEV001819,364,20260606,20260630,Maternity,25,Approved,2026
1820,LEV001820,365,20240909,20240913,Annual,5,Approved,2024
1821,LEV001821,365,20241231,20241231,Sick,1,Approved,2024
1822,LEV001822,365,20250213,20250213,Sick,1,Approved,2025
1823,LEV001823,365,20250324,20250325,Annual,2,Approved,2025
1824,LEV001825,365,20260202,20260204,Annual,3,Rejected,2026
1825,LEV001824,365,20260223,20260226,Sick,4,Approved,2026
1826,LEV001826,366,20250117,20250118,Sick,2,Approved,2025
1827,LEV001827,366,20260227,20260303,Annual,5,Approved,2026
1828,LEV001828,367,20240528,20240531,Annual,4,Approved,2024
1829,LEV001830,367,20250126,20250131,Annual,6,Rejected,2025
1830,LEV001829,367,20250405,20250406,Annual,2,Approved,2025
1831,LEV001832,367,20260318,20260326,Annual,9,Approved,2026
1832,LEV001831,367,20260502,20260630,Maternity,60,Approved,2026
1833,LEV001833,368,20260124,20260125,Annual,2,Approved,2026
1834,LEV001834,369,20240216,20240217,Annual,2,Approved,2024
1835,LEV001836,369,20240615,20240620,Annual,6,Approved,2024
1836,LEV001835,369,20241117,20241118,Annual,2,Approved,2024
1837,LEV001837,369,20250119,20250119,Sick,1,Approved,2025
1838,LEV001839,369,20250307,20250311,Annual,5,Approved,2025
1839,LEV001838,369,20251107,20251110,Annual,4,Approved,2025
1840,LEV001840,369,20260119,20260207,Paternity,20,Approved,2026
1841,LEV001841,369,20260205,20260208,Annual,4,Approved,2026
1842,LEV001842,369,20260403,20260502,Paternity,30,Approved,2026
1843,LEV001843,370,20240309,20240313,Annual,5,Approved,2024
1844,LEV001844,370,20240602,20240606,Sick,5,Approved,2024
1845,LEV001846,370,20250424,20250427,Sick,4,Approved,2025
1846,LEV001845,370,20250714,20250714,Sick,1,Approved,2025
1847,LEV001847,370,20251006,20251011,Other,6,Approved,2025
1848,LEV001850,370,20260117,20260126,Annual,10,Approved,2026
1849,LEV001848,370,20260224,20260323,Paternity,28,Pending,2026
1850,LEV001849,370,20260325,20260403,Annual,10,Approved,2026
1851,LEV001851,371,20250506,20250509,Sick,4,Approved,2025
1852,LEV001852,371,20251231,20251231,Annual,1,Approved,2025
1853,LEV001853,371,20260521,20260524,Annual,4,Approved,2026
1854,LEV001854,371,20260604,20260606,Unpaid,3,Approved,2026
1855,LEV001856,372,20240406,20240409,Annual,4,Approved,2024
1856,LEV001855,372,20240513,20240515,Sick,3,Pending,2024
1857,LEV001857,372,20251126,20251129,Sick,4,Approved,2025
1858,LEV001860,372,20260112,20260118,Annual,7,Approved,2026
1859,LEV001859,372,20260122,20260122,Sick,1,Approved,2026
1860,LEV001862,372,20260307,20260310,Unpaid,4,Approved,2026
1861,LEV001861,372,20260503,20260512,Annual,10,Approved,2026
1862,LEV001858,372,20260605,20260607,Annual,3,Approved,2026
1863,LEV001863,372,20260623,20260630,Annual,8,Approved,2026
1864,LEV001864,372,20260626,20260629,Annual,4,Approved,2026
1865,LEV001865,373,20240901,20240907,Annual,7,Approved,2024
1866,LEV001867,373,20240909,20240916,Annual,8,Pending,2024
1867,LEV001866,373,20240924,20240927,Annual,4,Approved,2024
1868,LEV001868,373,20260322,20260326,Annual,5,Approved,2026
1869,LEV001869,373,20260604,20260607,Sick,4,Approved,2026
1870,LEV001870,374,20240124,20240126,Sick,3,Approved,2024
1871,LEV001871,374,20240417,20240417,Annual,1,Approved,2024
1872,LEV001872,374,20250308,20250311,Sick,4,Approved,2025
1873,LEV001874,374,20250629,20250703,Sick,5,Approved,2025
1874,LEV001873,374,20250729,20251004,Paternity,68,Approved,2025
1875,LEV001875,374,20251205,20251214,Annual,10,Approved,2025
1876,LEV001876,374,20260108,20260111,Annual,4,Approved,2026
1877,LEV001877,374,20260416,20260421,Annual,6,Approved,2026
1878,LEV001879,375,20260326,20260327,Annual,2,Rejected,2026
1879,LEV001878,375,20260604,20260630,Paternity,27,Approved,2026
1880,LEV001881,376,20240118,20240120,Annual,3,Rejected,2024
1881,LEV001880,376,20240403,20240404,Annual,2,Approved,2024
1882,LEV001882,377,20240124,20240127,Annual,4,Approved,2024
1883,LEV001885,377,20240506,20240509,Sick,4,Approved,2024
1884,LEV001884,377,20240523,20240523,Annual,1,Pending,2024
1885,LEV001883,377,20240826,20240826,Other,1,Approved,2024
1886,LEV001888,377,20250213,20250320,Maternity,36,Approved,2025
1887,LEV001886,377,20250227,20250228,Annual,2,Approved,2025
1888,LEV001887,377,20250711,20250720,Annual,10,Approved,2025
1889,LEV001889,378,20240125,20240125,Annual,1,Approved,2024
1890,LEV001890,379,20241227,20241231,Annual,5,Rejected,2024
1891,LEV001892,379,20251107,20251109,Annual,3,Approved,2025
1892,LEV001891,379,20251121,20251122,Annual,2,Approved,2025
1893,LEV001893,379,20260303,20260304,Unpaid,2,Approved,2026
1894,LEV001894,380,20240304,20240306,Sick,3,Approved,2024
1895,LEV001895,380,20240727,20240731,Annual,5,Approved,2024
1896,LEV001896,380,20250930,20251003,Sick,4,Approved,2025
1897,LEV001897,381,20250425,20250429,Annual,5,Approved,2025
1898,LEV001899,381,20260101,20260110,Annual,10,Approved,2026
1899,LEV001898,381,20260224,20260225,Annual,2,Rejected,2026
1900,LEV001900,382,20260510,20260512,Sick,3,Approved,2026
1901,LEV001901,383,20240912,20240916,Unpaid,5,Approved,2024
1902,LEV001902,383,20250423,20250426,Sick,4,Approved,2025
1903,LEV001904,383,20251111,20251117,Annual,7,Approved,2025
1904,LEV001903,383,20251229,20251229,Annual,1,Approved,2025
1905,LEV001907,383,20260130,20260203,Annual,5,Approved,2026
1906,LEV001909,383,20260208,20260208,Sick,1,Approved,2026
1907,LEV001905,383,20260222,20260227,Annual,6,Approved,2026
1908,LEV001908,383,20260317,20260321,Annual,5,Approved,2026
1909,LEV001906,383,20260422,20260424,Sick,3,Rejected,2026
1910,LEV001910,384,20241102,20241103,Sick,2,Approved,2024
1911,LEV001911,384,20250914,20250917,Annual,4,Approved,2025
1912,LEV001912,384,20251227,20251227,Sick,1,Approved,2025
1913,LEV001914,384,20260225,20260305,Annual,9,Approved,2026
1914,LEV001913,384,20260629,20260630,Annual,2,Approved,2026
1915,LEV001915,385,20240706,20240708,Annual,3,Approved,2024
1916,LEV001917,385,20250318,20250320,Annual,3,Approved,2025
1917,LEV001920,385,20250404,20250408,Annual,5,Approved,2025
1918,LEV001919,385,20250628,20250705,Annual,8,Pending,2025
1919,LEV001916,385,20251112,20251115,Sick,4,Approved,2025
1920,LEV001918,385,20251209,20251218,Annual,10,Approved,2025
1921,LEV001922,386,20251101,20251104,Sick,4,Approved,2025
1922,LEV001921,386,20251208,20251211,Sick,4,Approved,2025
1923,LEV001923,387,20240111,20240406,Maternity,87,Approved,2024
1924,LEV001924,387,20240630,20240704,Annual,5,Approved,2024
1925,LEV001925,387,20241015,20241018,Annual,4,Approved,2024
1926,LEV001927,387,20250821,20250825,Sick,5,Approved,2025
1927,LEV001926,387,20251205,20251205,Sick,1,Approved,2025
1928,LEV001928,387,20260306,20260310,Sick,5,Approved,2026
1929,LEV001929,388,20251230,20251231,Unpaid,2,Rejected,2025
1930,LEV001930,388,20260614,20260622,Annual,9,Approved,2026
1931,LEV001934,389,20240808,20240809,Sick,2,Approved,2024
1932,LEV001932,389,20240816,20240819,Sick,4,Approved,2024
1933,LEV001931,389,20240903,20240906,Sick,4,Approved,2024
1934,LEV001933,389,20241223,20241231,Annual,9,Approved,2024
1935,LEV001936,389,20250331,20250524,Maternity,55,Approved,2025
1936,LEV001935,389,20251030,20251108,Annual,10,Approved,2025
1937,LEV001939,389,20260107,20260109,Unpaid,3,Approved,2026
1938,LEV001941,389,20260210,20260212,Sick,3,Approved,2026
1939,LEV001942,389,20260304,20260307,Sick,4,Approved,2026
1940,LEV001940,389,20260427,20260611,Maternity,46,Approved,2026
1941,LEV001937,389,20260628,20260630,Annual,3,Approved,2026
1942,LEV001938,389,20260629,20260630,Sick,2,Pending,2026
1943,LEV001945,390,20240202,20240204,Annual,3,Approved,2024
1944,LEV001944,390,20240522,20240524,Sick,3,Approved,2024
1945,LEV001943,390,20240923,20240929,Annual,7,Approved,2024
1946,LEV001948,390,20250211,20250211,Sick,1,Approved,2025
1947,LEV001946,390,20250312,20250318,Unpaid,7,Rejected,2025
1948,LEV001947,390,20250323,20250331,Annual,9,Approved,2025
1949,LEV001949,391,20240104,20240110,Other,7,Approved,2024
1950,LEV001953,392,20240127,20240131,Sick,5,Rejected,2024
1951,LEV001952,392,20240619,20240622,Annual,4,Approved,2024
1952,LEV001951,392,20240906,20240910,Sick,5,Approved,2024
1953,LEV001950,392,20241229,20241231,Annual,3,Approved,2024
1954,LEV001954,392,20251231,20251231,Sick,1,Approved,2025
1955,LEV001956,393,20250802,20250803,Annual,2,Pending,2025
1956,LEV001955,393,20250927,20250930,Sick,4,Approved,2025
1957,LEV001957,394,20240804,20240805,Annual,2,Approved,2024
1958,LEV001959,394,20240821,20240822,Sick,2,Approved,2024
1959,LEV001960,394,20240928,20241005,Annual,8,Approved,2024
1960,LEV001958,394,20240929,20241005,Annual,7,Approved,2024
1961,LEV001962,394,20250129,20250129,Annual,1,Approved,2025
1962,LEV001961,394,20251013,20251021,Annual,9,Approved,2025
1963,LEV001964,395,20240301,20240308,Annual,8,Approved,2024
1964,LEV001963,395,20240927,20240928,Annual,2,Approved,2024
1965,LEV001966,395,20250422,20250427,Annual,6,Approved,2025
1966,LEV001965,395,20250603,20250612,Annual,10,Approved,2025
1967,LEV001967,395,20251129,20251130,Annual,2,Pending,2025
1968,LEV001968,395,20260404,20260409,Annual,6,Approved,2026
1969,LEV001969,395,20260404,20260407,Sick,4,Approved,2026
1970,LEV001972,397,20240424,20240426,Annual,3,Approved,2024
1971,LEV001974,397,20240505,20240505,Sick,1,Approved,2024
1972,LEV001971,397,20240907,20240908,Sick,2,Approved,2024
1973,LEV001970,397,20241007,20241011,Annual,5,Approved,2024
1974,LEV001973,397,20241026,20241028,Sick,3,Approved,2024
1975,LEV001975,397,20250411,20250414,Annual,4,Approved,2025
1976,LEV001976,397,20260404,20260413,Annual,10,Approved,2026
1977,LEV001978,398,20240729,20240807,Annual,10,Approved,2024
1978,LEV001979,398,20240811,20240816,Annual,6,Approved,2024
1979,LEV001977,398,20241209,20241211,Annual,3,Approved,2024
1980,LEV001980,398,20260506,20260506,Annual,1,Approved,2026
1981,LEV001981,399,20251006,20251014,Annual,9,Approved,2025
1982,LEV001982,399,20260419,20260419,Annual,1,Approved,2026
1983,LEV001983,400,20240304,20240306,Sick,3,Approved,2024
1984,LEV001985,400,20250215,20250224,Annual,10,Approved,2025
1985,LEV001988,400,20250528,20250602,Annual,6,Approved,2025
1986,LEV001984,400,20250701,20250701,Sick,1,Pending,2025
1987,LEV001987,400,20250717,20250723,Annual,7,Approved,2025
1988,LEV001986,400,20250816,20250816,Unpaid,1,Approved,2025
1989,LEV001989,400,20250920,20250922,Sick,3,Approved,2025
1990,LEV001990,400,20260304,20260313,Annual,10,Pending,2026
1991,LEV001991,401,20240925,20241004,Annual,10,Approved,2024
1992,LEV001992,401,20241130,20241206,Annual,7,Approved,2024
1993,LEV001994,401,20250512,20250514,Sick,3,Approved,2025
1994,LEV001993,401,20251006,20251006,Sick,1,Approved,2025
1995,LEV001995,401,20251028,20251103,Annual,7,Approved,2025
1996,LEV001996,401,20251203,20251206,Annual,4,Approved,2025
1997,LEV001998,402,20240707,20240710,Sick,4,Rejected,2024
1998,LEV001997,402,20241227,20241230,Annual,4,Approved,2024
1999,LEV001999,402,20250405,20250405,Unpaid,1,Approved,2025
2000,LEV002000,402,20251019,20251028,Annual,10,Approved,2025
2001,LEV002001,402,20251222,20251223,Sick,2,Approved,2025
2002,LEV002003,403,20240509,20240510,Sick,2,Approved,2024
2003,LEV002002,403,20240718,20240724,Annual,7,Approved,2024
2004,LEV002004,403,20250714,20250719,Annual,6,Approved,2025
2005,LEV002005,403,20260217,20260223,Annual,7,Approved,2026
2006,LEV002007,403,20260301,20260303,Annual,3,Approved,2026
2007,LEV002006,403,20260607,20260630,Paternity,24,Approved,2026
2008,LEV002009,404,20240628,20240705,Annual,8,Approved,2024
2009,LEV002008,404,20240921,20240922,Annual,2,Approved,2024
2010,LEV002010,404,20250517,20250525,Annual,9,Approved,2025
2011,LEV002011,405,20250326,20250327,Sick,2,Rejected,2025
2012,LEV002012,405,20260514,20260516,Sick,3,Approved,2026
2013,LEV002014,406,20240721,20240729,Annual,9,Approved,2024
2014,LEV002015,406,20240921,20240924,Annual,4,Approved,2024
2015,LEV002013,406,20241228,20241231,Sick,4,Pending,2024
2016,LEV002016,406,20250503,20250503,Sick,1,Approved,2025
2017,LEV002017,406,20250708,20250710,Annual,3,Approved,2025
2018,LEV002020,406,20260325,20260326,Sick,2,Approved,2026
2019,LEV002019,406,20260327,20260328,Sick,2,Approved,2026
2020,LEV002018,406,20260430,20260501,Annual,2,Approved,2026
2021,LEV002021,407,20240105,20240113,Annual,9,Approved,2024
2022,LEV002023,407,20240619,20240624,Unpaid,6,Approved,2024
2023,LEV002022,407,20241206,20241210,Annual,5,Approved,2024
2024,LEV002026,407,20250622,20250624,Sick,3,Approved,2025
2025,LEV002024,407,20250730,20250731,Annual,2,Approved,2025
2026,LEV002025,407,20250813,20250817,Sick,5,Approved,2025
2027,LEV002027,407,20260330,20260402,Sick,4,Approved,2026
2028,LEV002029,408,20241006,20241009,Annual,4,Approved,2024
2029,LEV002028,408,20241216,20241220,Sick,5,Approved,2024
2030,LEV002031,408,20250128,20250130,Other,3,Approved,2025
2031,LEV002032,408,20250907,20250915,Annual,9,Approved,2025
2032,LEV002030,408,20250909,20250910,Annual,2,Approved,2025
2033,LEV002033,409,20240830,20240901,Annual,3,Approved,2024
2034,LEV002034,409,20241005,20241006,Annual,2,Rejected,2024
2035,LEV002036,409,20250824,20251022,Paternity,60,Approved,2025
2036,LEV002035,409,20251010,20251015,Annual,6,Approved,2025
2037,LEV002037,409,20260105,20260113,Annual,9,Approved,2026
2038,LEV002038,409,20260327,20260331,Annual,5,Pending,2026
2039,LEV002039,410,20240102,20240103,Sick,2,Approved,2024
2040,LEV002040,410,20250212,20250212,Sick,1,Approved,2025
2041,LEV002041,410,20251026,20251027,Other,2,Approved,2025
2042,LEV002042,410,20260119,20260123,Annual,5,Pending,2026
2043,LEV002043,410,20260320,20260322,Sick,3,Approved,2026
2044,LEV002046,412,20260313,20260315,Annual,3,Approved,2026
2045,LEV002047,412,20260414,20260418,Unpaid,5,Pending,2026
2046,LEV002045,412,20260429,20260429,Annual,1,Approved,2026
2047,LEV002044,412,20260601,20260605,Sick,5,Approved,2026
2048,LEV002048,412,20260618,20260630,Maternity,13,Approved,2026
2049,LEV002050,413,20240330,20240402,Sick,4,Pending,2024
2050,LEV002049,413,20240413,20240422,Annual,10,Rejected,2024
2051,LEV002052,413,20250324,20250325,Annual,2,Approved,2025
2052,LEV002051,413,20250819,20250823,Annual,5,Approved,2025
2053,LEV002053,413,20260223,20260303,Annual,9,Approved,2026
2054,LEV002054,414,20240801,20240802,Annual,2,Approved,2024
2055,LEV002057,414,20250425,20250504,Annual,10,Approved,2025
2056,LEV002056,414,20250603,20250604,Sick,2,Approved,2025
2057,LEV002055,414,20250921,20250926,Annual,6,Approved,2025
2058,LEV002058,414,20260301,20260306,Other,6,Approved,2026
2059,LEV002059,415,20240724,20240725,Sick,2,Approved,2024
2060,LEV002060,415,20250716,20250718,Sick,3,Approved,2025
2061,LEV002061,415,20260519,20260522,Sick,4,Approved,2026
2062,LEV002062,415,20260522,20260523,Unpaid,2,Approved,2026
2063,LEV002063,416,20240719,20240721,Annual,3,Approved,2024
2064,LEV002064,416,20240805,20240813,Annual,9,Approved,2024
2065,LEV002065,416,20250314,20250319,Annual,6,Approved,2025
2066,LEV002066,416,20251227,20251231,Annual,5,Pending,2025
2067,LEV002067,416,20260319,20260320,Annual,2,Approved,2026
2068,LEV002068,416,20260415,20260416,Paternity,2,Approved,2026
2069,LEV002069,417,20240821,20240824,Sick,4,Approved,2024
2070,LEV002071,417,20241026,20241027,Annual,2,Approved,2024
2071,LEV002070,417,20241103,20241107,Sick,5,Approved,2024
2072,LEV002072,417,20250623,20250628,Annual,6,Approved,2025
2073,LEV002073,417,20251003,20251012,Annual,10,Approved,2025
2074,LEV002074,417,20260216,20260216,Sick,1,Approved,2026
2075,LEV002075,418,20250104,20250109,Annual,6,Approved,2025
2076,LEV002076,418,20250313,20250315,Annual,3,Approved,2025
2077,LEV002078,419,20240119,20240121,Sick,3,Approved,2024
2078,LEV002077,419,20240425,20240429,Annual,5,Approved,2024
2079,LEV002080,419,20250101,20250103,Annual,3,Approved,2025
2080,LEV002079,419,20250103,20250107,Annual,5,Approved,2025
2081,LEV002081,419,20250113,20250115,Annual,3,Approved,2025
2082,LEV002082,420,20260206,20260208,Annual,3,Approved,2026
2083,LEV002083,421,20240203,20240205,Sick,3,Approved,2024
2084,LEV002086,421,20260125,20260129,Annual,5,Approved,2026
2085,LEV002085,421,20260203,20260207,Annual,5,Approved,2026
2086,LEV002084,421,20260220,20260302,Maternity,11,Approved,2026
2087,LEV002087,422,20241129,20241203,Sick,5,Approved,2024
2088,LEV002088,422,20251223,20251224,Sick,2,Approved,2025
2089,LEV002089,422,20260613,20260615,Annual,3,Approved,2026
2090,LEV002092,423,20250109,20250315,Paternity,66,Approved,2025
2091,LEV002091,423,20250501,20250501,Sick,1,Approved,2025
2092,LEV002090,423,20250610,20250612,Sick,3,Approved,2025
2093,LEV002093,423,20260408,20260411,Annual,4,Approved,2026
2094,LEV002094,423,20260418,20260422,Annual,5,Approved,2026
2095,LEV002096,424,20240526,20240529,Annual,4,Approved,2024
2096,LEV002095,424,20240603,20240607,Other,5,Approved,2024
2097,LEV002097,424,20250124,20250131,Annual,8,Approved,2025
2098,LEV002098,424,20260409,20260416,Annual,8,Approved,2026
2099,LEV002100,424,20260514,20260521,Annual,8,Approved,2026
2100,LEV002099,424,20260612,20260617,Annual,6,Approved,2026
2101,LEV002101,425,20250820,20250820,Annual,1,Approved,2025
2102,LEV002106,425,20260130,20260203,Sick,5,Pending,2026
2103,LEV002102,425,20260409,20260414,Annual,6,Rejected,2026
2104,LEV002105,425,20260413,20260416,Sick,4,Pending,2026
2105,LEV002104,425,20260520,20260521,Sick,2,Approved,2026
2106,LEV002103,425,20260526,20260530,Annual,5,Pending,2026
2107,LEV002107,426,20240728,20240730,Sick,3,Rejected,2024
2108,LEV002109,426,20241024,20241028,Sick,5,Approved,2024
2109,LEV002108,426,20241103,20241109,Annual,7,Rejected,2024
2110,LEV002112,426,20250305,20250305,Annual,1,Approved,2025
2111,LEV002110,426,20250515,20250516,Other,2,Approved,2025
2112,LEV002113,426,20250521,20250524,Sick,4,Approved,2025
2113,LEV002111,426,20250909,20250918,Annual,10,Approved,2025
2114,LEV002114,426,20260606,20260606,Sick,1,Approved,2026
2115,LEV002115,427,20241226,20241228,Sick,3,Approved,2024
2116,LEV002116,427,20250417,20250422,Annual,6,Rejected,2025
2117,LEV002117,427,20260118,20260119,Annual,2,Pending,2026
2118,LEV002118,427,20260128,20260203,Annual,7,Approved,2026
2119,LEV002120,428,20240505,20240506,Annual,2,Approved,2024
2120,LEV002119,428,20241216,20241217,Sick,2,Rejected,2024
2121,LEV002123,428,20250208,20250214,Annual,7,Approved,2025
2122,LEV002122,428,20250411,20250418,Annual,8,Approved,2025
2123,LEV002121,428,20251004,20251009,Unpaid,6,Approved,2025
2124,LEV002125,428,20260328,20260516,Paternity,50,Pending,2026
2125,LEV002126,428,20260328,20260402,Annual,6,Approved,2026
2126,LEV002124,428,20260427,20260428,Unpaid,2,Approved,2026
2127,LEV002127,428,20260522,20260528,Unpaid,7,Rejected,2026
2128,LEV002128,429,20251122,20251126,Other,5,Approved,2025
2129,LEV002129,429,20251209,20251212,Sick,4,Rejected,2025
2130,LEV002132,429,20260107,20260114,Annual,8,Approved,2026
2131,LEV002130,429,20260111,20260111,Unpaid,1,Approved,2026
2132,LEV002131,429,20260112,20260120,Annual,9,Approved,2026
2133,LEV002136,430,20240117,20240123,Annual,7,Approved,2024
2134,LEV002134,430,20240323,20240323,Sick,1,Approved,2024
2135,LEV002133,430,20241006,20241008,Unpaid,3,Approved,2024
2136,LEV002135,430,20241222,20241226,Annual,5,Approved,2024
2137,LEV002137,430,20250203,20250407,Maternity,64,Approved,2025
2138,LEV002141,430,20250209,20250213,Annual,5,Approved,2025
2139,LEV002138,430,20250213,20250216,Annual,4,Approved,2025
2140,LEV002139,430,20250213,20250407,Maternity,54,Approved,2025
2141,LEV002140,430,20250227,20250228,Sick,2,Approved,2025
2142,LEV002143,431,20240105,20240105,Annual,1,Approved,2024
2143,LEV002142,431,20240109,20240217,Paternity,40,Approved,2024
2144,LEV002146,432,20250805,20250813,Annual,9,Approved,2025
2145,LEV002145,432,20251011,20251012,Sick,2,Approved,2025
2146,LEV002144,432,20251119,20251120,Sick,2,Approved,2025
2147,LEV002147,432,20260529,20260529,Sick,1,Approved,2026
2148,LEV002149,433,20240111,20240118,Annual,8,Approved,2024
2149,LEV002150,433,20240208,20240214,Unpaid,7,Approved,2024
2150,LEV002152,433,20240619,20240621,Annual,3,Approved,2024
2151,LEV002148,433,20241019,20241108,Paternity,21,Approved,2024
2152,LEV002151,433,20241127,20241201,Sick,5,Approved,2024
2153,LEV002153,433,20250509,20250514,Unpaid,6,Approved,2025
2154,LEV002155,433,20260328,20260403,Unpaid,7,Approved,2026
2155,LEV002154,433,20260520,20260527,Annual,8,Approved,2026
2156,LEV002156,434,20240603,20240606,Annual,4,Approved,2024
2157,LEV002157,434,20250213,20250213,Sick,1,Pending,2025
2158,LEV002159,434,20250406,20250406,Other,1,Approved,2025
2159,LEV002158,434,20250626,20250704,Annual,9,Approved,2025
2160,LEV002160,434,20251025,20251025,Annual,1,Approved,2025
2161,LEV002161,435,20241016,20241016,Sick,1,Approved,2024
2162,LEV002162,435,20241115,20241121,Annual,7,Approved,2024
2163,LEV002163,436,20240408,20240414,Annual,7,Approved,2024
2164,LEV002164,436,20241017,20241024,Annual,8,Approved,2024
2165,LEV002165,436,20250416,20250421,Annual,6,Approved,2025
2166,LEV002166,436,20260215,20260219,Sick,5,Approved,2026
2167,LEV002167,437,20250203,20250207,Annual,5,Approved,2025
2168,LEV002169,437,20250414,20250416,Annual,3,Approved,2025
2169,LEV002170,437,20250528,20250604,Annual,8,Approved,2025
2170,LEV002168,437,20251016,20251018,Other,3,Approved,2025
2171,LEV002172,437,20260211,20260415,Paternity,64,Pending,2026
2172,LEV002171,437,20260402,20260405,Annual,4,Approved,2026
2173,LEV002173,437,20260626,20260630,Annual,5,Approved,2026
2174,LEV002174,438,20240901,20240906,Annual,6,Approved,2024
2175,LEV002176,438,20250729,20250802,Annual,5,Approved,2025
2176,LEV002175,438,20251024,20251030,Annual,7,Approved,2025
2177,LEV002179,438,20260122,20260122,Sick,1,Approved,2026
2178,LEV002177,438,20260226,20260226,Sick,1,Approved,2026
2179,LEV002178,438,20260618,20260627,Annual,10,Approved,2026
2180,LEV002180,439,20251230,20251231,Annual,2,Approved,2025
2181,LEV002181,439,20260304,20260305,Annual,2,Approved,2026
2182,LEV002182,439,20260422,20260422,Annual,1,Approved,2026
2183,LEV002183,440,20240203,20240206,Sick,4,Rejected,2024
2184,LEV002184,440,20241012,20241020,Annual,9,Approved,2024
2185,LEV002185,440,20260128,20260128,Annual,1,Rejected,2026
2186,LEV002186,441,20251012,20251014,Sick,3,Approved,2025
2187,LEV002187,441,20260302,20260304,Sick,3,Approved,2026
2188,LEV002188,442,20241128,20241128,Sick,1,Approved,2024
2189,LEV002190,442,20250215,20250217,Other,3,Approved,2025
2190,LEV002189,442,20250819,20250825,Annual,7,Approved,2025
2191,LEV002192,442,20250909,20250913,Other,5,Approved,2025
2192,LEV002191,442,20251106,20251114,Annual,9,Approved,2025
