training_key,training_id,employee_key,assigned_date_key,completion_date_key,course_name,course_category,completion_status,completion_flag,training_hours,training_score
1253,TRN001253,488,20250626,20250722,Data Protection Training,Compliance,Completed,1,3.0,74.7
1254,TRN001256,489,20240505,20240519,Stakeholder Management,Soft Skills,Completed,1,3.5,81.1
1255,TRN001255,489,20241201,20241231,Power BI Fundamentals,Technical,Completed,1,4.6,68.2
1256,TRN001254,489,20250521,20250623,Presentation Skills,Soft Skills,Completed,1,8.9,68.4
1257,TRN001257,489,20260410,20260521,Stakeholder Management,Soft Skills,Completed,1,11.7,67.7
1258,TRN001260,490,20250501,20250510,Data Protection Training,Compliance,Completed,1,2.1,73.8
1259,TRN001258,490,20251023,20251101,Python for Data Analysis,Technical,Completed,1,15.7,83.4
1260,TRN001259,490,20251117,,Presentation Skills,Soft Skills,Not Started,0,8.9,
1261,TRN001264,491,20260224,,Coaching Skills,Leadership,Overdue,0,7.7,
1262,TRN001262,491,20260318,,Leading High Performing Teams,Leadership,Overdue,0,10.6,
1263,TRN001263,491,20260322,20260325,Financial Controls,Finance,Completed,1,10.7,71.9
1264,TRN001261,491,20260411,,Inclusive Hiring,HR,Not Started,0,13.1,
1265,TRN001267,492,20250102,20250128,Inclusive Hiring,HR,Completed,1,4.2,80.2
1266,TRN001268,492,20250113,,Leading High Performing Teams,Leadership,Not Started,0,14.6,
1267,TRN001266,492,20250904,,Information Security Awareness,Compliance,In Progress,0,5.2,
1268,TRN001265,492,20260115,,Workplace Health and Safety,Compliance,Overdue,0,6.7,
1269,TRN001269,493,20250625,20250708,SQL for Analysts,Technical,Completed,1,7.9,67.4
1270,TRN001270,493,20260114,,Budget Management,Finance,In Progress,0,9.4,
1271,TRN001273,494,20250715,20250719,Financial Controls,Finance,Completed,1,12.7,73.1
1272,TRN001272,494,20260222,20260226,Coaching Skills,Leadership,Completed,1,14.7,62.4
1273,TRN001274,494,20260315,20260401,Cloud Data Fundamentals,Technical,Completed,1,4.2,65.5
1274,TRN001271,494,20260518,20260618,Budget Management,Finance,Completed,1,5.4,79.0
1275,TRN001277,495,20241017,20241115,Presentation Skills,Soft Skills,Completed,1,5.7,100.0
1276,TRN001276,495,20250520,20250628,Financial Controls,Finance,Completed,1,3.3,80.3
1277,TRN001279,495,20250709,,Leading High Performing Teams,Leadership,Overdue,0,1.9,
1278,TRN001278,495,20251215,20251229,Coaching Skills,Leadership,Completed,1,9.3,89.1
1279,TRN001275,495,20260516,20260614,Leading High Performing Teams,Leadership,Completed,1,10.8,86.3
1280,TRN001282,496,20250528,20250605,SQL for Analysts,Technical,Completed,1,2.2,95.0
1281,TRN001280,496,20250618,,Leading High Performing Teams,Leadership,In Progress,0,10.0,
1282,TRN001281,496,20260222,,Inclusive Hiring,HR,Overdue,0,12.3,
1283,TRN001284,496,20260305,20260417,Communication Skills,Soft Skills,Completed,1,12.2,77.4
1284,TRN001283,496,20260324,20260425,Employee Relations Essentials,HR,Completed,1,9.8,82.3
1285,TRN001289,497,20240412,20240429,Python for Data Analysis,Technical,Completed,1,1.2,53.6
1286,TRN001286,497,20240506,20240526,Stakeholder Management,Soft Skills,Completed,1,12.5,79.7
1287,TRN001287,497,20240703,20240815,Communication Skills,Soft Skills,Completed,1,5.8,70.4
1288,TRN001288,497,20241227,20250113,Power BI Fundamentals,Technical,Completed,1,13.7,84.4
1289,TRN001285,497,20250205,20250218,Workplace Health and Safety,Compliance,Completed,1,7.3,90.3
1290,TRN001290,498,20240207,20240225,Cloud Data Fundamentals,Technical,Completed,1,14.2,85.2
1291,TRN001291,498,20240209,,Employee Relations Essentials,HR,Not Started,0,12.1,
1292,TRN001292,499,20240816,20240925,Stakeholder Management,Soft Skills,Completed,1,14.0,84.0
1293,TRN001293,499,20250427,20250601,Communication Skills,Soft Skills,Completed,1,5.1,84.9
1294,TRN001294,499,20251202,20251225,Information Security Awareness,Compliance,Completed,1,12.0,87.5
1295,TRN001295,500,20250721,,Financial Controls,Finance,In Progress,0,15.9,
1296,TRN001297,500,20251130,,Financial Controls,Finance,Not Started,0,9.6,
1297,TRN001296,500,20260315,20260402,Leading High Performing Teams,Leadership,Completed,1,7.5,74.9
1298,TRN001299,501,20250720,20250806,Inclusive Hiring,HR,Completed,1,7.1,88.5
1299,TRN001298,501,20260515,20260520,Leading High Performing Teams,Leadership,Completed,1,8.4,78.2
1300,TRN001300,502,20260501,20260526,Workplace Health and Safety,Compliance,Completed,1,4.1,88.3
1301,TRN001302,503,20241231,20250104,Financial Controls,Finance,Completed,1,15.5,65.5
1302,TRN001301,503,20250410,,Coaching Skills,Leadership,Not Started,0,4.1,
1303,TRN001306,504,20260302,20260305,Stakeholder Management,Soft Skills,Completed,1,13.0,72.5
1304,TRN001303,504,20260320,20260324,Inclusive Hiring,HR,Completed,1,13.3,73.3
1305,TRN001305,504,20260413,20260425,Cloud Data Fundamentals,Technical,Completed,1,4.4,72.9
1306,TRN001304,504,20260515,20260521,Python for Data Analysis,Technical,Completed,1,15.5,74.0
1307,TRN001307,505,20240605,20240702,Data Protection Training,Compliance,Completed,1,12.5,49.9
1308,TRN001310,506,20240926,,Budget Management,Finance,In Progress,0,13.9,
1309,TRN001309,506,20250227,20250408,Presentation Skills,Soft Skills,Completed,1,7.5,85.1
1310,TRN001308,506,20250624,,Workplace Health and Safety,Compliance,In Progress,0,12.8,
1311,TRN001311,506,20250810,20250813,Cloud Data Fundamentals,Technical,Completed,1,7.6,83.1
1312,TRN001313,507,20250221,20250402,Cloud Data Fundamentals,Technical,Completed,1,12.8,67.4
1313,TRN001312,507,20251122,20251130,Stakeholder Management,Soft Skills,Completed,1,10.5,66.8
1314,TRN001317,508,20250508,20250521,Coaching Skills,Leadership,Completed,1,6.6,75.8
1315,TRN001315,508,20250812,,Stakeholder Management,Soft Skills,In Progress,0,10.9,
1316,TRN001316,508,20251115,20251218,Financial Controls,Finance,Completed,1,11.5,86.8
1317,TRN001314,508,20260417,20260529,Information Security Awareness,Compliance,Completed,1,8.4,74.5
1318,TRN001318,509,20240726,20240822,Employee Relations Essentials,HR,Completed,1,4.2,73.0
1319,TRN001319,509,20240816,20240926,Coaching Skills,Leadership,Completed,1,13.2,64.6
1320,TRN001320,510,20240126,20240128,Leading High Performing Teams,Leadership,Completed,1,10.4,67.8
1321,TRN001321,510,20250313,20250322,Communication Skills,Soft Skills,Completed,1,6.7,62.2
1322,TRN001322,511,20250908,20251014,Stakeholder Management,Soft Skills,Completed,1,14.0,64.3
1323,TRN001324,512,20250806,,Leading High Performing Teams,Leadership,In Progress,0,5.7,
1324,TRN001323,512,20260413,20260415,Leading High Performing Teams,Leadership,Completed,1,15.4,69.9
1325,TRN001325,513,20250311,,Employee Relations Essentials,HR,In Progress,0,11.7,
1326,TRN001327,514,20240404,20240502,Coaching Skills,Leadership,Completed,1,11.3,81.2
1327,TRN001326,514,20241030,20241102,Budget Management,Finance,Completed,1,4.9,72.3
1328,TRN001328,514,20260203,,Workplace Health and Safety,Compliance,In Progress,0,4.1,
1329,TRN001329,514,20260608,20260616,Python for Data Analysis,Technical,Completed,1,6.8,81.8
1330,TRN001330,515,20250917,20251005,Financial Controls,Finance,Completed,1,14.6,65.5
1331,TRN001332,516,20240113,20240116,Communication Skills,Soft Skills,Completed,1,3.3,72.0
1332,TRN001331,516,20250927,20251026,Workplace Health and Safety,Compliance,Completed,1,14.0,99.1
1333,TRN001333,516,20250929,20251108,Stakeholder Management,Soft Skills,Completed,1,15.1,82.6
1334,TRN001334,517,20241004,20241101,Inclusive Hiring,HR,Completed,1,14.4,59.9
1335,TRN001335,518,20240229,20240312,Communication Skills,Soft Skills,Completed,1,13.0,89.1
1336,TRN001336,518,20251017,20251110,Presentation Skills,Soft Skills,Completed,1,7.3,66.1
1337,TRN001337,518,20260415,20260523,Information Security Awareness,Compliance,Completed,1,12.1,63.8
1338,TRN001338,519,20250816,20250918,Leading High Performing Teams,Leadership,Completed,1,4.3,80.6
1339,TRN001341,519,20260201,20260212,Python for Data Analysis,Technical,Completed,1,4.1,84.7
1340,TRN001339,519,20260402,20260404,Employee Relations Essentials,HR,Completed,1,9.9,90.9
1341,TRN001340,519,20260430,20260506,Coaching Skills,Leadership,Completed,1,9.9,81.3
1342,TRN001344,520,20240218,20240321,Financial Controls,Finance,Completed,1,10.0,60.7
1343,TRN001343,520,20240522,20240614,Leading High Performing Teams,Leadership,Completed,1,3.8,88.8
1344,TRN001342,520,20241114,20241211,Python for Data Analysis,Technical,Completed,1,9.8,49.8
1345,TRN001345,520,20251214,,Information Security Awareness,Compliance,Not Started,0,10.9,
1346,TRN001347,521,20240506,20240605,Information Security Awareness,Compliance,Completed,1,4.8,96.9
1347,TRN001348,521,20241119,,Workplace Health and Safety,Compliance,Not Started,0,11.9,
1348,TRN001349,521,20250317,20250327,SQL for Analysts,Technical,Completed,1,2.7,65.9
1349,TRN001346,521,20260304,20260330,Leading High Performing Teams,Leadership,Completed,1,15.8,95.9
1350,TRN001350,522,20241111,,SQL for Analysts,Technical,In Progress,0,1.5,
1351,TRN001351,522,20251122,20251213,Employee Relations Essentials,HR,Completed,1,12.5,92.4
1352,TRN001354,523,20250922,20251007,Stakeholder Management,Soft Skills,Completed,1,13.3,62.0
1353,TRN001353,523,20251017,,Budget Management,Finance,Not Started,0,2.5,
1354,TRN001352,523,20260511,20260612,Power BI Fundamentals,Technical,Completed,1,7.3,78.8
1355,TRN001358,524,20240608,,Communication Skills,Soft Skills,Overdue,0,10.6,
1356,TRN001356,524,20240618,,Python for Data Analysis,Technical,Not Started,0,4.9,
1357,TRN001357,524,20240904,20241017,Leading High Performing Teams,Leadership,Completed,1,15.0,68.9
1358,TRN001355,524,20250207,20250310,Financial Controls,Finance,Completed,1,10.0,67.9
1359,TRN001359,525,20240820,20240831,Inclusive Hiring,HR,Completed,1,15.1,90.1
1360,TRN001360,526,20251012,20251107,Information Security Awareness,Compliance,Completed,1,2.2,84.4
1361,TRN001361,526,20260310,,SQL for Analysts,Technical,Not Started,0,14.5,
1362,TRN001362,527,20250211,,Financial Controls,Finance,In Progress,0,10.9,
1363,TRN001363,527,20250812,,Python for Data Analysis,Technical,In Progress,0,10.9,
1364,TRN001365,527,20251227,20260130,Employee Relations Essentials,HR,Completed,1,15.1,70.3
1365,TRN001364,527,20260102,20260201,Budget Management,Finance,Completed,1,15.8,70.1
1366,TRN001367,528,20240312,20240329,Workplace Health and Safety,Compliance,Completed,1,2.5,100.0
1367,TRN001366,528,20250504,20250524,Stakeholder Management,Soft Skills,Completed,1,4.3,75.7
1368,TRN001369,528,20250518,20250524,Budget Management,Finance,Completed,1,13.6,61.8
1369,TRN001370,528,20250710,20250714,Presentation Skills,Soft Skills,Completed,1,4.5,66.2
1370,TRN001368,528,20260513,20260524,SQL for Analysts,Technical,Completed,1,12.2,77.2
1371,TRN001371,529,20240223,20240324,Workplace Health and Safety,Compliance,Completed,1,8.8,66.1
1372,TRN001372,529,20240504,,Presentation Skills,Soft Skills,Not Started,0,4.7,
1373,TRN001373,529,20241120,20241207,Budget Management,Finance,Completed,1,9.2,88.7
1374,TRN001374,529,20260606,20260630,SQL for Analysts,Technical,Completed,1,8.0,83.1
1375,TRN001375,530,20240601,,Workplace Health and Safety,Compliance,Not Started,0,2.7,
1376,TRN001376,531,20260214,20260219,Coaching Skills,Leadership,Completed,1,12.1,95.1
1377,TRN001378,532,20240320,20240424,Inclusive Hiring,HR,Completed,1,1.5,70.5
1378,TRN001377,532,20250414,,Data Protection Training,Compliance,Overdue,0,5.8,
1379,TRN001379,532,20260325,20260404,Cloud Data Fundamentals,Technical,Completed,1,5.1,72.4
1380,TRN001380,533,20250629,20250714,Information Security Awareness,Compliance,Completed,1,13.8,77.0
1381,TRN001382,534,20251018,20251122,First Line Manager Training,Leadership,Completed,1,6.7,74.5
1382,TRN001381,534,20260213,20260306,Presentation Skills,Soft Skills,Completed,1,8.3,78.1
1383,TRN001383,535,20240813,20240923,Employee Relations Essentials,HR,Completed,1,4.9,78.6
1384,TRN001384,536,20251116,20251205,Communication Skills,Soft Skills,Completed,1,12.2,77.8
1385,TRN001385,536,20251204,20251210,Financial Controls,Finance,Completed,1,12.1,80.3
1386,TRN001386,537,20240109,20240208,Power BI Fundamentals,Technical,Completed,1,7.3,62.4
1387,TRN001387,537,20250120,20250129,Employee Relations Essentials,HR,Completed,1,10.9,86.0
1388,TRN001390,538,20241104,20241124,Leading High Performing Teams,Leadership,Completed,1,3.7,60.3
1389,TRN001389,538,20250125,,Power BI Fundamentals,Technical,In Progress,0,2.3,
1390,TRN001388,538,20250317,,Employee Relations Essentials,HR,In Progress,0,6.1,
1391,TRN001392,539,20250112,,Stakeholder Management,Soft Skills,In Progress,0,3.8,
1392,TRN001391,539,20260209,20260324,Employee Relations Essentials,HR,Completed,1,7.8,96.3
1393,TRN001394,540,20240409,20240412,Communication Skills,Soft Skills,Completed,1,7.8,80.1
1394,TRN001393,540,20240815,20240901,Budget Management,Finance,Completed,1,3.2,92.4
1395,TRN001395,541,20240902,20240917,Data Protection Training,Compliance,Completed,1,2.8,75.9
1396,TRN001397,541,20250531,,Budget Management,Finance,Overdue,0,11.1,
1397,TRN001396,541,20250721,20250726,Data Protection Training,Compliance,Completed,1,5.4,60.3
1398,TRN001400,542,20240912,,Communication Skills,Soft Skills,Overdue,0,5.8,
1399,TRN001399,542,20250608,20250614,Financial Controls,Finance,Completed,1,9.7,71.5
1400,TRN001398,542,20250914,20251018,Information Security Awareness,Compliance,Completed,1,1.8,91.4
1401,TRN001402,543,20240229,20240320,Financial Controls,Finance,Completed,1,3.0,89.0
1402,TRN001401,543,20240707,20240715,Inclusive Hiring,HR,Completed,1,10.6,62.4
1403,TRN001403,543,20250804,20250831,Python for Data Analysis,Technical,Completed,1,6.7,79.6
1404,TRN001404,543,20260127,20260129,Inclusive Hiring,HR,Completed,1,14.5,94.8
1405,TRN001405,544,20260407,20260429,First Line Manager Training,Leadership,Completed,1,3.5,62.6
1406,TRN001409,545,20240111,20240220,First Line Manager Training,Leadership,Completed,1,8.0,100.0
1407,TRN001406,545,20251103,20251209,Information Security Awareness,Compliance,Completed,1,12.2,61.5
1408,TRN001407,545,20260405,20260430,Stakeholder Management,Soft Skills,Completed,1,12.5,76.2
1409,TRN001408,545,20260520,,Employee Relations Essentials,HR,In Progress,0,15.7,
1410,TRN001413,546,20260331,,Information Security Awareness,Compliance,Not Started,0,5.8,
1411,TRN001411,546,20260502,20260507,Data Protection Training,Compliance,Completed,1,1.6,69.8
1412,TRN001412,546,20260513,20260516,Presentation Skills,Soft Skills,Completed,1,3.5,88.5
1413,TRN001410,546,20260613,,Workplace Health and Safety,Compliance,Not Started,0,4.0,
1414,TRN001415,547,20240609,,Stakeholder Management,Soft Skills,Not Started,0,11.3,
1415,TRN001414,547,20241214,,Leading High Performing Teams,Leadership,Not Started,0,5.4,
1416,TRN001419,548,20240417,,Presentation Skills,Soft Skills,Overdue,0,5.9,
1417,TRN001418,548,20240812,,Communication Skills,Soft Skills,Overdue,0,1.6,
1418,TRN001417,548,20251216,,Presentation Skills,Soft Skills,Not Started,0,10.7,
1419,TRN001416,548,20260623,,Data Protection Training,Compliance,Not Started,0,2.2,
1420,TRN001420,549,20250819,20251001,Coaching Skills,Leadership,Completed,1,7.7,84.6
1421,TRN001421,549,20260313,,Stakeholder Management,Soft Skills,Not Started,0,1.5,
1422,TRN001422,550,20250324,,Presentation Skills,Soft Skills,Not Started,0,12.4,
1423,TRN001424,551,20241022,,Workplace Health and Safety,Compliance,Not Started,0,15.1,
1424,TRN001423,551,20250724,20250805,Cloud Data Fundamentals,Technical,Completed,1,11.3,83.5
1425,TRN001425,551,20251022,20251204,Employee Relations Essentials,HR,Completed,1,6.9,71.4
1426,TRN001426,551,20260422,20260517,Employee Relations Essentials,HR,Completed,1,5.9,67.0
1427,TRN001427,552,20240412,20240506,Financial Controls,Finance,Completed,1,2.6,68.2
1428,TRN001428,552,20241117,,Employee Relations Essentials,HR,In Progress,0,2.0,
1429,TRN001429,552,20260413,20260429,Cloud Data Fundamentals,Technical,Completed,1,6.3,88.8
1430,TRN001431,553,20240510,,Communication Skills,Soft Skills,Overdue,0,13.9,
1431,TRN001430,553,20250714,20250717,Financial Controls,Finance,Completed,1,15.7,61.7
1432,TRN001434,554,20240402,20240407,Cloud Data Fundamentals,Technical,Completed,1,2.1,87.3
1433,TRN001433,554,20241116,,Cloud Data Fundamentals,Technical,Not Started,0,3.8,
1434,TRN001432,554,20260325,20260408,Inclusive Hiring,HR,Completed,1,2.9,89.7
1435,TRN001435,555,20240819,,Stakeholder Management,Soft Skills,Not Started,0,1.1,
1436,TRN001437,556,20240117,,Employee Relations Essentials,HR,Not Started,0,3.6,
1437,TRN001436,556,20240712,20240721,Inclusive Hiring,HR,Completed,1,4.3,72.1
1438,TRN001439,556,20241018,20241105,Workplace Health and Safety,Compliance,Completed,1,9.1,81.3
1439,TRN001438,556,20260301,20260408,Employee Relations Essentials,HR,Completed,1,2.2,66.3
1440,TRN001440,557,20251105,,Presentation Skills,Soft Skills,Not Started,0,14.0,
1441,TRN001441,558,20250503,,First Line Manager Training,Leadership,Not Started,0,14.7,
1442,TRN001443,558,20251108,,Stakeholder Management,Soft Skills,In Progress,0,9.4,
1443,TRN001442,558,20260113,20260226,Power BI Fundamentals,Technical,Completed,1,1.6,94.4
1444,TRN001445,559,20240522,20240622,Employee Relations Essentials,HR,Completed,1,5.9,100.0
1445,TRN001444,559,20260426,20260520,Presentation Skills,Soft Skills,Completed,1,3.9,89.6
1446,TRN001448,560,20240716,20240802,Coaching Skills,Leadership,Completed,1,12.8,53.7
1447,TRN001446,560,20240904,20241008,Leading High Performing Teams,Leadership,Completed,1,6.9,86.6
1448,TRN001447,560,20250416,20250424,Python for Data Analysis,Technical,Completed,1,12.4,91.0
1449,TRN001450,561,20240901,20241003,Power BI Fundamentals,Technical,Completed,1,12.0,78.8
1450,TRN001451,561,20250207,20250222,Inclusive Hiring,HR,Completed,1,5.5,84.7
1451,TRN001449,561,20260405,,Presentation Skills,Soft Skills,Overdue,0,9.9,
1452,TRN001454,562,20241222,20250105,Leading High Performing Teams,Leadership,Completed,1,14.1,87.7
1453,TRN001452,562,20250111,,Inclusive Hiring,HR,In Progress,0,1.6,
1454,TRN001455,562,20250503,20250525,Leading High Performing Teams,Leadership,Completed,1,13.1,82.3
1455,TRN001453,562,20250713,20250821,Power BI Fundamentals,Technical,Completed,1,8.4,94.4
1456,TRN001456,563,20260224,20260322,Communication Skills,Soft Skills,Completed,1,10.6,90.7
1457,TRN001457,564,20240405,20240504,Presentation Skills,Soft Skills,Completed,1,1.3,84.9
1458,TRN001458,565,20240311,,Financial Controls,Finance,Overdue,0,4.4,
1459,TRN001460,565,20251214,,Data Protection Training,Compliance,Overdue,0,7.4,
1460,TRN001459,565,20260603,20260618,Budget Management,Finance,Completed,1,10.1,95.8
1461,TRN001461,566,20251107,,Stakeholder Management,Soft Skills,Overdue,0,8.0,
1462,TRN001464,567,20250513,,Inclusive Hiring,HR,In Progress,0,3.5,
1463,TRN001462,567,20251228,,Financial Controls,Finance,Not Started,0,5.0,
1464,TRN001463,567,20260625,,Presentation Skills,Soft Skills,Not Started,0,12.9,
1465,TRN001468,568,20251230,,Workplace Health and Safety,Compliance,Not Started,0,4.3,
1466,TRN001466,568,20260214,20260221,Communication Skills,Soft Skills,Completed,1,6.4,68.8
1467,TRN001467,568,20260222,20260405,Inclusive Hiring,HR,Completed,1,13.1,88.9
1468,TRN001469,568,20260411,20260509,First Line Manager Training,Leadership,Completed,1,2.9,89.1
1469,TRN001465,568,20260509,20260530,Communication Skills,Soft Skills,Completed,1,5.0,60.7
1470,TRN001470,569,20251001,20251024,Coaching Skills,Leadership,Completed,1,11.4,73.7
1471,TRN001472,570,20240823,20240913,Leading High Performing Teams,Leadership,Completed,1,5.9,79.9
1472,TRN001471,570,20260206,20260218,Cloud Data Fundamentals,Technical,Completed,1,3.3,78.3
1473,TRN001473,571,20251105,,Cloud Data Fundamentals,Technical,Not Started,0,13.2,
1474,TRN001477,572,20240407,20240502,Stakeholder Management,Soft Skills,Completed,1,2.2,55.1
1475,TRN001476,572,20250723,20250730,Budget Management,Finance,Completed,1,11.4,75.5
1476,TRN001474,572,20260506,20260511,Leading High Performing Teams,Leadership,Completed,1,8.9,81.4
1477,TRN001475,572,20260509,,Budget Management,Finance,In Progress,0,15.9,
1478,TRN001479,573,20240123,,Cloud Data Fundamentals,Technical,In Progress,0,8.8,
1479,TRN001478,573,20250315,20250422,Financial Controls,Finance,Completed,1,2.0,89.5
1480,TRN001480,574,20260322,20260427,Communication Skills,Soft Skills,Completed,1,10.6,70.1
1481,TRN001481,574,20260402,,Employee Relations Essentials,HR,In Progress,0,4.7,
1482,TRN001482,575,20240708,,Employee Relations Essentials,HR,In Progress,0,7.5,
1483,TRN001483,575,20240807,20240825,Inclusive Hiring,HR,Completed,1,10.3,69.5
1484,TRN001484,576,20250327,,Communication Skills,Soft Skills,In Progress,0,10.8,
1485,TRN001486,576,20250507,20250513,Information Security Awareness,Compliance,Completed,1,4.9,76.8
1486,TRN001485,576,20250526,20250530,Financial Controls,Finance,Completed,1,7.5,61.3
1487,TRN001487,577,20250220,,Inclusive Hiring,HR,In Progress,0,6.9,
1488,TRN001488,578,20250216,20250223,Employee Relations Essentials,HR,Completed,1,7.9,79.4
1489,TRN001490,579,20240531,20240623,Python for Data Analysis,Technical,Completed,1,9.7,85.2
1490,TRN001491,579,20240803,20240916,Budget Management,Finance,Completed,1,14.4,69.0
1491,TRN001489,579,20250520,,Power BI Fundamentals,Technical,Not Started,0,4.3,
1492,TRN001494,580,20240810,20240904,Power BI Fundamentals,Technical,Completed,1,13.6,58.2
1493,TRN001493,580,20250430,,Financial Controls,Finance,Overdue,0,1.1,
1494,TRN001492,580,20260404,,Stakeholder Management,Soft Skills,Not Started,0,4.7,
1495,TRN001495,580,20260414,20260419,Presentation Skills,Soft Skills,Completed,1,6.5,75.5
1496,TRN001498,581,20240929,20241102,Coaching Skills,Leadership,Completed,1,5.3,72.7
1497,TRN001497,581,20241201,20250106,Employee Relations Essentials,HR,Completed,1,15.7,99.0
1498,TRN001496,581,20250402,,Workplace Health and Safety,Compliance,Not Started,0,2.2,
1499,TRN001499,581,20260617,,Stakeholder Management,Soft Skills,Not Started,0,10.5,
1500,TRN001500,582,20250217,20250303,First Line Manager Training,Leadership,Completed,1,4.0,86.2
1501,TRN001501,583,20260311,20260424,Budget Management,Finance,Completed,1,9.6,85.9
1502,TRN001503,584,20240918,20241014,Stakeholder Management,Soft Skills,Completed,1,3.8,72.5
1503,TRN001506,584,20250511,20250624,Employee Relations Essentials,HR,Completed,1,8.0,88.2
1504,TRN001505,584,20251209,20251211,Financial Controls,Finance,Completed,1,10.4,76.4
1505,TRN001502,584,20251215,20260125,Employee Relations Essentials,HR,Completed,1,10.8,67.5
1506,TRN001504,584,20260212,20260312,Workplace Health and Safety,Compliance,Completed,1,9.5,64.7
1507,TRN001509,585,20240329,20240425,Budget Management,Finance,Completed,1,5.6,84.5
1508,TRN001507,585,20240521,20240623,Communication Skills,Soft Skills,Completed,1,10.9,73.2
1509,TRN001508,585,20260227,20260310,Data Protection Training,Compliance,Completed,1,3.4,80.6
1510,TRN001510,586,20240702,20240711,Presentation Skills,Soft Skills,Completed,1,3.2,75.7
1511,TRN001511,587,20250502,20250614,Data Protection Training,Compliance,Completed,1,6.7,78.2
1512,TRN001514,588,20240401,,Leading High Performing Teams,Leadership,Not Started,0,14.8,
1513,TRN001512,588,20241004,,Leading High Performing Teams,Leadership,In Progress,0,12.7,
1514,TRN001515,588,20250629,20250805,Communication Skills,Soft Skills,Completed,1,5.2,51.3
1515,TRN001513,588,20251222,20260203,Inclusive Hiring,HR,Completed,1,12.0,68.4
1516,TRN001516,589,20260615,20260630,Financial Controls,Finance,Completed,1,9.0,97.1
1517,TRN001517,590,20240130,20240225,Stakeholder Management,Soft Skills,Completed,1,15.4,73.7
1518,TRN001519,590,20250228,20250318,Workplace Health and Safety,Compliance,Completed,1,5.5,67.2
1519,TRN001520,590,20250417,20250520,Inclusive Hiring,HR,Completed,1,15.4,70.5
1520,TRN001518,590,20251119,20251210,Stakeholder Management,Soft Skills,Completed,1,5.7,100.0
1521,TRN001521,591,20240210,20240220,Stakeholder Management,Soft Skills,Completed,1,10.4,92.7
1522,TRN001522,592,20250131,20250304,Financial Controls,Finance,Completed,1,1.9,93.3
1523,TRN001526,593,20240124,20240211,First Line Manager Training,Leadership,Completed,1,6.8,77.9
1524,TRN001525,593,20240127,,Inclusive Hiring,HR,In Progress,0,14.6,
1525,TRN001524,593,20240215,20240225,Workplace Health and Safety,Compliance,Completed,1,2.9,100.0
1526,TRN001523,593,20240228,20240301,First Line Manager Training,Leadership,Completed,1,11.6,100.0
1527,TRN001527,594,20241230,20250212,Coaching Skills,Leadership,Completed,1,6.1,81.2
1528,TRN001528,594,20260505,,First Line Manager Training,Leadership,Not Started,0,14.6,
1529,TRN001531,595,20240620,20240706,Employee Relations Essentials,HR,Completed,1,2.3,61.3
1530,TRN001529,595,20240622,,Budget Management,Finance,Overdue,0,6.0,
1531,TRN001532,595,20241104,20241209,Coaching Skills,Leadership,Completed,1,12.3,80.9
1532,TRN001530,595,20251015,20251020,Budget Management,Finance,Completed,1,14.8,100.0
1533,TRN001535,596,20251225,20260112,Workplace Health and Safety,Compliance,Completed,1,3.7,55.6
1534,TRN001533,596,20260523,,Inclusive Hiring,HR,Not Started,0,15.9,
1535,TRN001534,596,20260524,20260630,Inclusive Hiring,HR,Completed,1,14.3,85.9
1536,TRN001536,597,20250601,,Stakeholder Management,Soft Skills,Not Started,0,8.1,
1537,TRN001537,597,20251228,20260103,Information Security Awareness,Compliance,Completed,1,7.8,87.5
1538,TRN001539,598,20240124,20240227,First Line Manager Training,Leadership,Completed,1,9.9,65.8
1539,TRN001538,598,20240731,,Cloud Data Fundamentals,Technical,Overdue,0,1.2,
1540,TRN001540,598,20251210,20251231,Workplace Health and Safety,Compliance,Completed,1,8.8,57.6
1541,TRN001541,599,20240725,,Python for Data Analysis,Technical,In Progress,0,15.0,
1542,TRN001542,599,20251122,20251222,Inclusive Hiring,HR,Completed,1,14.4,72.4
1543,TRN001543,600,20241009,20241122,Leading High Performing Teams,Leadership,Completed,1,11.5,78.9
